cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.018122109201652e+18,4.19641706998405,7.80567033400678,9.6,5.812,0.03012,10.38,0.521,1.176,0.817,0,2.648,0.2827,0.03506,1.22,2.754,0.3794,0,0.2278,0,0.796,0.752,0,8.24,0,3.664,1.769,0.1635,6.055,9.6,3.486,2.771,1.649,9.4,C57BL6J-638850.51
1.01812210910183e+18,4.21803779880628,7.83706997192937,9.6,6.184,0.1205,10.33,0.743,1.148,0.8433,0,3.498,0.2717,0.06464,1.635,2.59,0.3315,0,0.2478,0,0.719,0.708,0,8.78,0,3.537,2.395,0.10706,6.734,9.9,4.36,3.727,1.946,9.53,C57BL6J-638850.51
1.018122109201841e+18,4.9289522906625,7.63556270835216,9.6,5.645,0,10.305,0.2888,1.234,0.504,0,1.928,0.203,0.1172,1.117,2.822,0.5044,0,0.1101,0,0.716,1.358,0,7.895,0,3.236,1.999,0.2954,5.98,9.484,2.844,2.547,2.055,9.48,C57BL6J-638850.51
1.018122109201841e+18,4.92174436929088,7.68113875491323,9.6,6.117,0,10.414,0.4014,2.102,0.6113,0,2.314,0.2339,0,1.6,4.184,0.259,0,0.1652,0,0.6924,1.113,0,8.38,0.3567,3.123,1.847,0.2954,5.97,9.86,3.582,1.922,1.926,9.44,C57BL6J-638850.51
1.018122109101641e+18,3.88357805652389,7.71993296835843,9.6,5.14,0.03012,10.375,0.2262,0.9414,0.7734,0,1.799,0.2659,0.1376,1.021,3.42,0.4478,0,0.1603,0,0.79,0.7456,0,7.508,0.1195,4.24,1.351,0.10895,6,8.97,2.314,1.978,1.811,9.31,C57BL6J-638850.51
1.01812210920164e+18,3.91847632256572,7.75553822759905,9.6,6.164,0,10.445,0.4014,0.9507,0.5156,0,2.975,0.3276,0,1.457,3.043,0.361,0,0.2478,0,0.876,1.183,0,8.51,0,3.254,2.068,0.297,6.08,9.89,3.9,3.219,1.765,9.43,C57BL6J-638850.51
1.018122109201841e+18,4.76109334591252,7.77953564001898,9.6,6.188,0,10.44,0.458,1.4,0.46,0,2.762,0.2467,0,1.628,2.576,0.3093,0,0.2202,0,0.7085,1.266,0,8.46,0,2.941,2.45,0.323,5.977,9.984,3.963,3.139,1.874,9.58,C57BL6J-638850.51
1.018122109201841e+18,4.76209678239029,7.76396060551617,9.6,5.062,0.03146,10.234,0.2001,2.396,0.759,0,1.268,0.7104,0.2876,1.046,4.598,0.8247,0,0,0,0.8584,1.813,0,7.56,0.451,3.69,1.934,0.2218,5.36,9.22,1.812,2.254,2.998,9.67,C57BL6J-638850.51
1.018122109201831e+18,4.55602110679005,7.79856999172852,9.6,5.74,0,10.4,0.196,0.796,0.581,0,1.814,0.29,0.0701,1.16,2.518,0.3481,0,0.2078,0,0.67,1.174,0,7.734,0,3.6,2.22,0.2418,5.973,9.38,2.82,2.777,1.897,9.54,C57BL6J-638850.51
1.01812210920164e+18,3.8870439149724,7.72291516207102,9.6,5.97,0,10.55,0.4585,1.058,0.5503,0,3.498,0.4119,0.03232,1.067,2.627,0.3606,0,0.3303,0,0.933,1.115,0,8.586,0,3.387,2.19,0.2456,6.066,9.836,3.863,3.8,1.74,9.484,C57BL6J-638850.51
1.018122109101652e+18,4.2065996302403,7.84780633302254,9.6,5.555,0.03012,10.39,0.1421,0.822,0.789,0,1.632,0.271,0.1348,1.1045,2.875,0.514,0,0.09766,0,0.597,0.774,0,7.68,0,3.846,1.535,0.10895,5.617,9.164,2.348,2.305,1.824,9.41,C57BL6J-638850.51
1.018122109201652e+18,4.18939885576081,7.81097494913607,9.6,6.293,0.06024,10.38,0.598,1.113,0.739,0,3.186,0.2976,0,1.484,2.396,0.3022,0,0.2754,0,0.737,1.116,0,8.64,0,3.455,2.45,0.2418,6.395,9.99,4.016,3.465,1.913,9.58,C57BL6J-638850.51
1.018122109201841e+18,4.86477908791799,7.58447083624983,9.6,6.11,0,10.34,0.4287,2.21,0.464,0,2.104,0.289,0.146,1.575,3.85,0.4924,0,0.1101,0,0.7085,1.418,0,8.18,0.3567,2.838,2.156,0.3767,5.918,9.92,3.35,1.978,2.002,9.414,C57BL6J-638850.51
1.018122109201832e+18,4.57760338666599,7.84292823858708,9.6,6.07,0,10.42,0.3728,1.539,0.4963,0,2.086,0.465,0.0864,1.547,2.924,0.4304,0,0.1377,0,0.8174,1.384,0,8.125,0.09314,2.967,2.176,0.322,5.727,9.97,3.271,2.506,2.107,9.43,C57BL6J-638850.51
1.018122109201652e+18,4.16755844098898,7.82693346470356,9.6,6.34,0.06024,10.28,0.812,1.068,0.726,0,2.97,0.1339,0.06464,1.669,2.117,0.344,0,0.1652,0,0.7876,0.66,0,8.67,0,3.1,1.901,0.10706,6.41,9.91,4.188,2.592,1.802,9.51,C57BL6J-638850.51
1.018122109201831e+18,4.52491156265045,7.82487029197184,9.6,6.332,0.03012,10.36,0.5396,1.307,0.5435,0,3.05,0.2957,0.03232,1.731,2.385,0.2783,0,0.2478,0,0.7803,1.22,0,8.58,0,3.207,2.072,0.2686,6.31,10.01,3.947,2.719,1.872,9.53,C57BL6J-638850.51
1.018122109201831e+18,4.52310560769924,7.83549262145992,9.6,6.332,0,10.38,0.51,1.368,0.5176,0,2.982,0.2417,0,1.9,2.406,0.2188,0,0.2754,0,0.6743,1.134,0,8.61,0,3.152,2.453,0.2686,6.117,10.02,4.113,3.01,1.902,9.58,C57BL6J-638850.51
1.018122109201831e+18,4.54300582125485,7.80581985871494,9.6,6.145,0,10.53,0.4907,1.074,0.6025,0,2.725,0.253,0,1.318,2.98,0.3127,0,0.1927,0,0.778,1.038,0,8.484,0,3.217,1.788,0.298,5.992,9.83,3.71,2.275,1.8545,9.38,C57BL6J-638850.51
1.01812210920164e+18,3.87157827760703,7.7529956147971,9.6,5.99,0.03012,10.49,0.512,1.15,0.6987,0,3.186,0.4377,0.03232,1.512,2.412,0.3088,0,0.2754,0,0.7393,1.107,0,8.555,0,3.64,2.463,0.2169,6.37,9.85,3.951,3.426,1.889,9.58,C57BL6J-638850.51
1.018122109201831e+18,4.53003603819719,7.82940295580183,9.6,6.234,0,10.36,0.5747,0.9,0.463,0,3.057,0.1621,0.03232,1.826,2.459,0.2219,0,0.2478,0,0.7593,1.04,0,8.58,0,2.934,1.737,0.2418,6.16,9.98,4.188,2.295,1.983,9.445,C57BL6J-638850.51
1.018122109101652e+18,4.24793799463464,7.78391451842343,9.6,6.348,0.03012,10.35,0.6,1.337,0.6655,0,3.035,0.2698,0,1.76,2.49,0.2474,0,0.2478,0,0.6875,1.108,0,8.63,0,3.207,1.99,0.2141,6.26,10.016,4.145,2.615,1.891,9.48,C57BL6J-638850.51
1.018122109101652e+18,4.20849978951934,7.8692665385799,9.6,6.043,0.03012,10.52,0.545,1.115,0.8276,0,3.426,0.3862,0.03232,1.55,2.457,0.3855,0,0.2478,0,0.7964,0.957,0,8.7,0,3.627,2.543,0.2179,6.41,9.81,3.947,3.537,1.776,9.586,C57BL6J-638850.51
1.018122109201841e+18,4.76864023063157,7.76599808025127,9.6,5.848,0.06024,10.39,0.4624,0.9624,0.705,0,2.299,0.1779,0.03506,1.14,2.646,0.4192,0,0.1727,0,0.6763,0.925,0,8.26,0,3.387,1.805,0.2169,5.84,9.56,3.498,2.793,1.958,9.44,C57BL6J-638850.51
1.018122109201831e+18,4.53670342434834,7.81475046715447,9.6,6.33,0,10.37,0.51,1.257,0.573,0,3.125,0.3494,0,1.92,2.295,0.2156,0,0.3027,0,0.76,1.159,0,8.63,0,3.408,2.094,0.2151,6.12,10.03,4.07,3.824,1.957,9.484,C57BL6J-638850.51
1.018122109101652e+18,4.16901429197587,7.82751811214792,9.6,5.1,0,10.63,0.1126,0.2534,0.716,0,2.158,0.4624,0.1052,0.744,3.098,0.5513,0,0.2429,0,0.7363,0.926,0,7.574,0.0324,4.18,1.114,0.1931,5.74,9.12,2.447,1.761,1.658,9.19,C57BL6J-638850.51
1.018122109101833e+18,4.51903758659676,7.82216459905908,9.6,5.484,0,10.47,0.3132,1.28,0.819,0,1.84,0.331,0.0674,0.793,2.812,0.3142,0,0.0626,0,0.795,0.7275,0,8.04,0,3.771,1.748,0.1367,5.62,9.37,2.52,2.832,1.946,9.41,C57BL6J-638850.51
1.018122109101834e+18,4.58532863310199,7.84903528720516,9.6,4.914,0.03146,10.13,0.1716,1.501,0.765,0.02922,1.642,0.583,0.439,1.276,3.787,0.765,0,0.02753,0,0.776,2.076,0,7.402,0.174,3.76,1.308,0.3005,5.68,9.41,1.979,2.086,2.857,9.555,C57BL6J-638850.51
1.01812210920183e+18,4.2119629848219,7.88053501766374,9.6,6.355,0.06024,10.32,0.598,1.326,0.648,0,3.426,0.2927,0.097,1.759,2.385,0.2185,0,0.2754,0,0.8145,0.9946,0,8.7,0,3.422,2.541,0.1605,6.69,9.945,4.27,3.72,1.995,9.58,C57BL6J-638850.51
1.018122109101651e+18,3.99082517881842,7.71908344605284,9.6,6.355,0.06024,10.35,0.5654,1.533,0.63,0,3.098,0.2206,0.097,1.835,2.254,0.2598,0,0.1927,0,0.682,0.9087,0,8.625,0,3.154,2.182,0.2151,6.59,9.86,4.08,3.043,1.967,9.55,C57BL6J-638850.51
1.018122109201652e+18,4.25430929198118,7.77269651251044,9.6,6.246,0.03012,10.336,0.4504,1.506,0.55,0,2.533,0.2512,0.0674,1.626,2.125,0.2664,0,0.2278,0,0.6787,1.155,0,8.32,0,3.156,2.121,0.2954,6.363,9.81,3.717,3.16,1.911,9.54,C57BL6J-638850.51
1.01812210920183e+18,4.21353230067687,7.87392927162451,9.6,6.2,0,10.24,0.518,1.497,0.4348,0,2.324,0.10864,0,1.804,2.553,0.353,0,0.1927,0,0.6177,1.096,0,8.38,0.03436,2.848,2.398,0.2676,6.04,9.83,3.77,2.889,1.928,9.57,C57BL6J-638850.51
1.018122109101833e+18,4.54953853757756,7.83324632222462,9.6,6.184,0,10.414,0.4011,1.798,0.4644,0,2.516,0.401,0.02881,1.657,3.979,0.3699,0,0.1377,0,0.775,1.324,0,8.38,0.1722,2.887,1.796,0.322,5.863,10.02,3.832,1.716,1.964,9.336,C57BL6J-638850.51
1.018122109201652e+18,4.17679855989219,7.80533012454933,9.6,6.28,0,10.375,0.5054,1.411,0.5376,0,3.018,0.3494,0,1.732,2.307,0.1924,0,0.3303,0,0.672,1.239,0,8.57,0,3.418,2.422,0.2418,6.207,10,3.992,3.412,1.956,9.586,C57BL6J-638850.51
1.018122109201832e+18,4.73976474881254,7.77975787399043,9.6,6.062,0,10.5,0.4338,1.158,0.5938,0,2.215,0.3833,0,1.436,3.215,0.348,0,0.0826,0,0.7944,0.932,0,8.31,0,2.936,1.572,0.2705,5.87,9.79,3.377,2.29,1.866,9.38,C57BL6J-638850.51
1.018122109201652e+18,4.17373968769563,7.81317639612107,9.6,5.906,0.03012,10.37,0.665,1.252,0.8506,0,2.793,0.2246,0,1.304,2.543,0.2805,0,0.1377,0,0.8657,0.656,0,8.67,0,3.361,1.907,0.1357,6.258,9.78,3.793,3.068,1.784,9.516,C57BL6J-638850.51
1.018122109201652e+18,4.22944305947875,7.84308672074297,9.6,6.164,0,10.414,0.4812,1.323,0.579,0,2.805,0.3843,0,1.533,2.559,0.3083,0,0.2202,0,0.8257,1.071,0,8.54,0,3.328,2.414,0.2437,6.055,9.88,3.83,3.217,1.81,9.57,C57BL6J-638850.51
1.018122109201832e+18,4.56903114786599,7.84084364720033,9.6,6.086,0,10.31,0.3687,1.642,0.4695,0,2.229,0.374,0.05762,1.604,2.586,0.3809,0,0.1652,0,0.695,1.385,0,8.234,0.05276,3.021,2.172,0.2944,5.867,9.89,3.508,2.479,2.146,9.58,C57BL6J-638850.51
1.018122109101842e+18,4.79505685264475,7.76859117728766,9.6,5.04,0.03146,10.15,0.2279,4.75,0.7617,0,1.371,0.617,0.3472,1.315,4.977,0.794,0,0.02753,0,0.9253,2,0,7.61,3.832,3.588,3.402,0.2764,5.35,9.34,1.715,3.4,3.035,9.47,C57BL6J-638850.51
1.01812210920183e+18,4.23784522192658,7.89811596168373,9.6,6.293,0,10.4,0.5093,1.38,0.5635,0,3.004,0.3796,0,0.4707,2.324,0.2751,0,0.2478,0.3687,0.796,1.248,0,8.54,0,3.324,2.412,0.2418,6.203,10.01,3.977,3.559,1.932,9.555,C57BL6J-638850.51
1.01812210920183e+18,4.23950118584815,7.87781703667366,9.6,6.17,0,10.414,0.3687,1.411,0.4644,0,2.426,0.401,0.02881,1.686,3.523,0.3435,0,0.1652,0,0.7134,1.405,0,8.35,0.11346,2.916,1.709,0.3489,5.9,10.02,3.764,2.047,1.961,9.57,C57BL6J-638850.51
1.018122109101833e+18,4.56089653564042,7.81133495432761,9.6,6.03,0,10.46,0.2847,0.73,0.5073,0,2.363,0.4565,0,1.652,3.445,0.3523,0,0.1377,0,0.771,1.287,0,8.2,0,3.2,1.478,0.2418,5.81,9.82,3.283,2.229,1.9375,9.35,C57BL6J-638850.51
1.018122109201652e+18,4.17871341450887,7.7749386819974,9.6,6.03,0.06024,10.43,0.6353,0.684,0.8057,0,3.74,0.2201,0.06464,1.522,3.693,0.3281,0,0.2478,0,0.8813,0.7124,0,8.74,0,3.434,1.373,0.1635,6.277,9.93,4.15,2.578,1.714,9.26,C57BL6J-638850.51
1.018122109101833e+18,4.54652999219031,7.82761050992607,9.6,5.625,0,10.164,0.261,0.933,0.516,0.02922,2.004,0.2915,0.0979,1.269,2.758,0.38,0,0.2407,0,0.74,1.162,0,7.26,0,3.79,2.367,0.2379,5.74,9.16,3.014,3.068,2.027,9.484,C57BL6J-638850.51
1.018122109201652e+18,4.16960131108473,7.78988903585184,9.6,6.15,0,10.516,0.4536,1.374,0.5986,0,3.254,0.405,0,1.622,2.588,0.2188,0,0.358,0,0.754,1.23,0,8.57,0,3.633,2.588,0.2705,6.258,9.945,4.074,3.496,1.769,9.59,C57BL6J-638850.51
1.018122109201652e+18,4.18030559088199,7.81305491935176,9.6,6.043,0.1205,10.44,0.7246,0.928,0.873,0,3.732,0.3325,0.03232,1.521,2.768,0.4746,0,0.2754,0,0.813,0.7075,0,8.78,0,3.498,2.139,0.1099,6.23,9.87,4.06,3.816,1.744,9.484,C57BL6J-638850.51
1.018122109101833e+18,4.52498107886735,7.81259961440946,9.6,6.215,0,10.4,0.575,1.124,0.5503,0,3.438,0.2927,0,1.847,2.844,0.2664,0,0.3855,0,0.866,1.06,0,8.66,0,3.39,2.244,0.217,6.035,9.99,4.168,3.613,1.844,9.55,C57BL6J-638850.51
1.01812210920183e+18,4.24675824660418,7.88561777107133,9.6,6.266,0,10.43,0.4812,1.319,0.584,0,3.096,0.377,0,1.8125,2.307,0.2456,0,0.3027,0,0.7637,1.268,0,8.54,0,3.43,2.291,0.2686,6.406,9.984,4.043,3.225,1.819,9.58,C57BL6J-638850.51
1.018122109201652e+18,4.21941331931335,7.86771511094418,9.6,6.316,0,10.35,0.5513,1.288,0.5444,0,3.152,0.2434,0,1.759,2.479,0.2722,0,0.3027,0,0.834,0.9463,0,8.63,0,3.107,2.69,0.2151,6.29,9.914,4.195,3.57,1.815,9.62,C57BL6J-638850.51
1.01812210920183e+18,4.23508218384752,7.85659443028509,9.6,5.082,0,10.336,0.1724,0.4568,0.6406,0,1.365,0.2969,0.1917,0.9434,3.746,0.5884,0,0.1052,0,0.6577,1.165,0,7.31,0.03436,3.932,1.356,0.1338,5.9,9.016,2.098,1.69,2.191,9.3,C57BL6J-638850.51
1.018122109101833e+18,4.52712526420182,7.84764918885488,9.6,5.746,0,10.31,0.2856,1.485,0.6084,0,2.217,0.182,0.06113,1.26,3.84,0.3452,0,0.1101,0,0.6245,0.96,0,7.996,0.1399,3.543,1.59,0.1605,5.855,9.36,3.117,2.057,2.2,9.55,C57BL6J-638850.51
1.018122109201652e+18,4.17462734499223,7.7933757656341,9.6,5.598,0,10.516,0.1963,1.169,0.589,0,2.225,0.3435,0.0701,1.213,2.932,0.365,0,0.2903,0,0.713,1.115,0,7.973,0,3.88,2.209,0.298,5.836,9.42,3,3.705,1.804,9.5,C57BL6J-638850.51
1.018122109201652e+18,4.16278979139175,7.8151246997465,9.6,6.2,0,10.31,0.5093,1.304,0.579,0,2.453,0.2512,0.03506,1.516,2.389,0.2627,0,0.2278,0,0.641,1.017,0,8.35,0,3.086,2.19,0.2418,6.17,9.82,3.752,2.936,1.858,9.55,C57BL6J-638850.51
1.01812210920183e+18,4.25980758157142,7.86709993741398,9.6,5.945,0,10.414,0.3645,0.4407,0.5557,0,2.434,0.391,0.03506,1.113,3.809,0.2708,0,0.283,0,0.722,1.108,0,8.234,0,3.693,1.365,0.2151,6.125,9.59,3.4,2.828,1.862,9.195,C57BL6J-638850.51
1.01812210920183e+18,4.24107376276356,7.83305325849271,9.6,6.37,0.06024,10.35,0.6587,1.452,0.7153,0,3.455,0.2412,0.097,1.65,2.342,0.2198,0,0.2754,0,0.766,0.7896,0,8.734,0,3.39,2.424,0.1615,6.73,9.94,4.34,3.658,1.859,9.58,C57BL6J-638850.51
1.018122109101842e+18,4.99688701435849,7.57120956650618,9.6,5.832,0,10.445,0.3445,1.595,0.6475,0,1.6875,0.3577,0.11523,1.446,3.914,0.525,0,0.05505,0,0.771,1.303,0,8,0.1722,3.125,1.686,0.2695,5.72,9.77,2.646,1.875,2.123,9.39,C57BL6J-638850.51
1.018122109101842e+18,4.81100008489294,7.76820228020504,9.6,4.855,0.03146,9.85,0.1442,4.82,0.7554,0.02922,1.288,0.758,0.4038,1.177,4.707,0.882,0,0,0,0.956,2.125,0,7.184,3.863,3.846,3.32,0.2468,5.09,8.945,1.685,3.338,3.352,9.39,C57BL6J-638850.51
1.01812210920183e+18,4.21925128651218,7.86169472894796,9.6,6.266,0.06024,10.36,0.566,1.444,0.583,0,3.314,0.2698,0.06464,1.585,2.324,0.279,0,0.2478,0,0.738,1.114,0,8.65,0,3.133,2.443,0.2151,6.176,10.01,4.06,3.256,2.027,9.56,C57BL6J-638850.51
1.01812210920183e+18,4.27007895370256,7.84881277967211,9.6,6.22,0,10.37,0.5376,1.196,0.606,0,3.115,0.3232,0.03232,1.59,2.555,0.1892,0,0.2478,0,0.811,1.14,0,8.62,0,3.346,2.54,0.2418,6.414,9.96,4.027,3.246,1.953,9.6,C57BL6J-638850.51
1.018122109201652e+18,4.15842746657918,7.82674157861579,9.6,6.363,0.03012,10.36,0.67,1.346,0.6753,0,3.186,0.1638,0.06464,1.662,3.197,0.2773,0,0.1927,0,0.8267,0.6377,0,8.69,0.0668,3.08,2.252,0.1625,6.234,9.875,4.18,2.834,1.854,9.4,C57BL6J-638850.51
1.018122109201652e+18,4.1569848628319,7.80676688550811,9.6,6.26,0,10.445,0.4858,1.11,0.6245,0,3.256,0.431,0,1.565,2.316,0.2703,0,0.3027,0,0.8467,1.247,0,8.59,0,3.54,2.324,0.2428,6.273,9.99,4.035,3.408,1.815,9.555,C57BL6J-638850.51
1.01812210920183e+18,4.21597963092971,7.8599753744638,9.6,6.234,0,10.32,0.495,0.9736,0.473,0,3.258,0.1339,0.0954,1.753,2.861,0.2451,0,0.2202,0,0.8145,1.015,0,8.64,0,2.744,2.537,0.2151,5.902,10.01,4.18,3.744,2.12,9.58,C57BL6J-638850.51
1.01812210920183e+18,4.22288272590507,7.8547126218886,9.6,6.31,0,10.33,0.547,1.2295,0.3958,0,2.8,0.1879,0,1.622,2.496,0.25,0,0.2754,0,0.658,1.134,0,8.56,0,2.877,2.62,0.2676,6.08,9.99,4.105,3.4,1.853,9.59,C57BL6J-638850.51
1.018122109101833e+18,4.54575481435954,7.8140377580664,9.6,6.438,0.03012,10.266,0.665,1.5,0.5186,0,2.928,0.1339,0.03232,1.7295,2.49,0.3035,0,0.1927,0,0.8267,0.919,0,8.62,0,2.832,2.303,0.2141,6.234,10.02,4.156,3.037,1.868,9.55,C57BL6J-638850.51
1.018122109101835e+18,4.72351497427159,7.76146268384758,9.6,5.44,0,10.29,0.2002,1.038,0.4832,0,1.657,0.2363,0.134,1.308,3.176,0.4656,0,0.1879,0,0.678,1.148,0,7.598,0.1195,3.375,1.353,0.2418,5.934,9.32,2.719,1.745,1.929,9.2,C57BL6J-638850.51
1.018122109201652e+18,4.20379892661847,7.83591653047056,9.6,6.348,0,10.36,0.598,1.383,0.563,0,3.023,0.2673,0,1.787,2.49,0.2174,0,0.3027,0,0.72,1.126,0,8.586,0,3.188,2.299,0.2408,6.332,10.01,4.074,3.047,1.816,9.555,C57BL6J-638850.51
1.01812210920183e+18,4.25369937362216,7.86416686324907,9.6,6.234,0,10.4,0.4019,1.497,0.4255,0,2.783,0.2198,0,1.648,2.607,0.31,0,0.2202,0,0.737,1.147,0,8.5,0,2.941,2.482,0.323,6.16,9.91,4.066,3.318,1.862,9.57,C57BL6J-638850.51
1.01812210920183e+18,4.26603630777786,7.85647268067153,9.6,5.965,0,10.57,0.3127,1.377,0.508,0,2.764,0.3418,0,1.454,2.92,0.376,0,0.1927,0,0.769,1.1875,0,8.305,0,3.25,1.917,0.325,5.87,9.8,3.463,3.043,1.704,9.516,C57BL6J-638850.51
1.01812210920183e+18,4.24499053318823,7.85890106480852,9.6,6.305,0,10.39,0.4817,1.2295,0.5938,0,3.217,0.3467,0,1.783,2.496,0.186,0,0.358,0,0.7275,1.18,0,8.63,0,3.512,2.62,0.2418,6.324,10,4.133,3.4,1.845,9.59,C57BL6J-638850.51
1.018122109101842e+18,4.7895778981959,7.77843139044267,9.6,6.1,0,10.44,0.4905,1.276,0.571,0,2.443,0.1132,0,1.243,4.03,0.2546,0,0.1927,0,0.6416,1.114,0,8.375,0.11346,2.965,1.495,0.2954,6.074,9.84,3.672,2.031,1.857,9.49,C57BL6J-638850.51
1.018122109201652e+18,4.22502780805331,7.8288908609381,9.6,6.137,0,10.51,0.4907,1.126,0.5195,0,3.154,0.326,0,1.677,2.752,0.3042,0,0.2754,0,0.7915,1.131,0,8.586,0,3.227,2.031,0.2705,6.023,9.96,4.137,3.375,1.682,9.484,C57BL6J-638850.51
1.01812210920183e+18,4.2343096562171,7.88603345208071,9.6,6.016,0.03012,10.41,0.516,0.892,0.5796,0,3.258,0.501,0,1.3955,2.738,0.3152,0,0.3633,0,0.8105,1.217,0,8.17,0,3.693,2.066,0.2169,5.848,9.82,3.715,3.488,1.787,9.484,C57BL6J-638850.51
1.018122109201652e+18,4.25419487676066,7.81956100107878,9.6,6.344,0.0904,10.4,0.6274,1.002,0.6416,0,3.068,0.2744,0.06464,1.298,2.734,0.2864,0,0.1652,0,0.7944,1.099,0,8.57,0,3.258,1.948,0.2418,6.344,9.98,4.055,3.139,1.996,9.42,C57BL6J-638850.51
1.018122109101842e+18,4.78645116827848,7.78784094429829,9.6,5.098,0.03146,10.36,0.1722,2.432,0.8423,0,1.359,0.5938,0.2036,1.019,5.04,0.7188,0,0,0,0.838,1.682,0,7.516,0.8296,3.84,2,0.1941,5.61,9.21,1.884,2.328,2.674,9.61,C57BL6J-638850.51
1.018122109101833e+18,4.55385255075977,7.81988747742386,9.6,6.22,0,10.42,0.4622,0.999,0.51,0,2.893,0.4163,0,1.899,3.03,0.2788,0,0.2478,0,0.7715,1.228,0,8.49,0,3.225,2.45,0.2686,6.344,9.945,4.094,3.377,1.909,9.51,C57BL6J-638850.51
1.018122109201652e+18,4.2300924874369,7.85382320451297,9.6,6.168,0,10.53,0.4019,0.929,0.5674,0,2.982,0.281,0,1.816,3.705,0.336,0,0.2478,0,0.7905,1.093,0,8.516,0,3.205,1.738,0.325,5.918,9.89,3.963,2.666,1.781,9.31,C57BL6J-638850.51
1.018122109101833e+18,4.52835096988738,7.81760725674225,9.6,6.297,0.03012,10.31,0.614,1.058,0.5166,0,3.348,0.2135,0.03232,1.674,2.508,0.3003,0,0.2478,0,0.886,1.003,0,8.65,0,2.838,2.37,0.1873,6.19,10,4.195,3.184,1.886,9.59,C57BL6J-638850.51
1.018122109201652e+18,4.17611111957128,7.83592697739525,9.6,6.36,0.03012,10.35,0.5444,1.264,0.716,0,3.475,0.3208,0.06464,1.851,2.402,0.2426,0,0.2754,0,0.808,1.008,0,8.72,0,3.451,2.44,0.1615,6.508,9.98,4.215,3.395,1.941,9.57,C57BL6J-638850.51
1.018122109201841e+18,4.74115585874902,7.75019882691136,9.6,6.285,0.03012,10.42,0.4277,1.501,0.5513,0,2.889,0.316,0.06464,1.771,2.195,0.3176,0,0.1377,0,0.7295,0.955,0,8.55,0,3.018,2.16,0.2428,6.332,9.85,4.098,3.037,2.016,9.55,C57BL6J-638850.51
1.018122109101641e+18,3.89204863967231,7.72743364589463,9.6,6.25,0,10.43,0.514,0.925,0.6914,0,3.324,0.3467,0,1.739,2.94,0.2401,0,0.3303,0,0.7524,1.113,0,8.664,0,3.582,2.445,0.216,6.266,9.98,4.16,3.9,1.826,9.55,C57BL6J-638850.51
1.018122109101833e+18,4.53455433161583,7.82486799590188,9.6,6.39,0,10.32,0.4897,1.352,0.5522,0,2.76,0.1907,0.03232,1.789,2.146,0.25,0,0.1927,0,0.764,1.227,0,8.516,0,2.875,2.322,0.2944,6.19,10.05,4.023,3.219,1.953,9.56,C57BL6J-638850.51
1.01812210910165e+18,3.88321223897919,7.57582452239202,9.6,6.27,0.03012,10.336,0.5444,1.492,0.5557,0,2.916,0.1919,0.03232,1.937,2.54,0.2001,0,0.2202,0,0.6733,1.038,0,8.56,0.02638,3.076,1.962,0.2418,6.26,9.87,4.05,2.443,2.09,9.53,C57BL6J-638850.51
1.018122109201831e+18,4.51200249181121,7.7994224804543,9.6,6.39,0.03012,10.305,0.6045,1.361,0.595,0,3.42,0.2927,0.03232,0.2654,2.35,0.2412,0,0.3303,0.05093,0.897,1.019,0,8.67,0,3.299,2.482,0.1605,6.38,10.02,4.203,3.848,1.913,9.6,C57BL6J-638850.51
1.018122109101833e+18,4.53856766202786,7.83608468774608,9.6,4.71,0,10.445,0.02782,1.103,0.671,0,1.325,0.273,0.134,0.3853,3.807,0.5146,0,0.1052,0,0.7183,0.902,0,7.13,0.08514,4.297,1.721,0.0823,5.656,8.82,1.557,2.217,1.984,9.21,C57BL6J-638850.51
1.018122109101842e+18,4.787104632743,7.75940565520535,9.6,5.965,0,10.45,0.3403,0.339,0.594,0,1.977,0.4128,0.05762,1.242,4.09,0.3486,0,0.1101,0,0.7295,1.258,0,8.125,0,3.104,1.032,0.2686,5.734,9.84,3.08,1.925,2.041,9.19,C57BL6J-638850.51
1.018122109201831e+18,4.51190391732636,7.780907339713,9.6,4.742,0,10.414,0.05615,0.561,0.732,0,1.485,0.271,0.1403,0.6294,3.383,0.5176,0,0.1403,0,0.5596,0.765,0,7.24,0,4.137,1.592,0.05545,5.797,8.8,1.747,3.025,1.825,9.336,C57BL6J-638850.51
1.018122109201641e+18,3.97332678684627,7.74596106876572,9.6,6.293,0,10.34,0.509,1.41,0.538,0,2.758,0.2983,0,1.762,2.31,0.25,0,0.2478,0,0.691,1.271,0,8.51,0,3.09,2.363,0.2944,6.312,10.016,3.95,3.158,1.853,9.586,C57BL6J-638850.51
1.018122109101641e+18,3.93733921972357,7.73126109549389,9.6,6.082,0,10.45,0.575,1.062,0.6587,0,3.422,0.4097,0.03232,1.522,2.6,0.358,0,0.2754,0,0.8887,0.943,0,8.67,0,3.357,2.305,0.1635,6.434,9.85,4.05,3.467,1.853,9.516,C57BL6J-638850.51
