cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1104095349102420252-2,2.397751484434,8.5257953293024,9.8,8.15,0.2363,9.15,0.6064,4.066,2.588,0.4365,1.114,0.5146,1.109,0.4944,1.093,0.4863,0,0,0.3445,2.729,1.86,0.04288,4.09,0.02129,2.982,6.465,0.9507,1.94,8.29,6.58,0.1974,3.514,2.475,C57BL6J-638850.52
1104095349102420103-2,2.4974266988514,8.60553238272719,9.8,8.07,0.2174,9.086,0.5996,3.547,2.715,0.406,0.896,0.6865,1.043,0.5103,0.993,0.4268,0,0,0.3396,2.615,1.941,0.02032,4.12,0.02129,3.113,6.48,0.8564,2.088,8.36,6.465,0.2908,3.621,2.21,C57BL6J-638850.52
1104095349102420100-1,2.50432796016509,8.6265255012424,9.8,8.055,0.2045,8.89,0.7407,3.352,2.537,0.3643,1.131,0.2837,1.071,0.4553,0.5967,0.35,0,0,0.1609,2.82,1.383,0,3.914,0.02129,2.754,6.254,0.5312,1.874,8.12,5.605,0.1552,3.07,1.263,C57BL6J-638850.52
1104095349102420096-2,2.50818131114359,8.61705137775265,9.8,7.953,0.1302,8.7,0.6177,3.197,2.113,0.3926,1.271,0.3486,1.02,0.309,0.367,0.4736,0,0,0.1223,2.87,1.5625,0,3.775,0,2.756,6.414,0.3413,1.533,8.22,5.19,0.1758,3.24,0.621,C57BL6J-638850.52
1104095349102420301-2,2.34059153494302,8.34465489565379,9.8,8.32,0.2013,9.195,0.583,2.875,2.518,0.4255,0.962,0.455,1.074,0.395,0.8086,0.5186,0,0,0.2474,2.498,1.628,0.02255,4.1,0.02129,3.059,6.31,0.785,2.057,8.15,6.65,0.2456,3.7,1.339,C57BL6J-638850.52
1104095349102420306-1,2.37697289129207,8.54213891400119,9.8,7.75,0.07983,8.36,0.4048,2.836,1.53,0.4111,1.498,0.09467,0.4666,0.5576,0.4685,0.292,0,0,0.0932,2.555,1.142,0,3.404,0,2.75,5.816,0.1401,1.837,7.863,3.227,0.1519,3.02,0.4832,C57BL6J-638850.52
1104095349102420259-2,2.38344945254784,8.46337485138538,9.8,8.23,0.2345,9.23,0.5337,3.887,2.416,0.441,0.8804,0.646,1.003,0.505,1.381,0.513,0,0,0.4075,2.326,1.925,0.0835,4.254,0.02129,3.203,6.07,1.199,2.252,8.37,6.953,0.1624,3.676,2.781,C57BL6J-638850.52
1104095349102420118-1,2.48981219436511,8.62422014782727,9.8,8.016,0.1393,8.81,0.595,4.1,2.184,0.3213,1.307,0.2605,0.7925,0.477,0.872,0.3982,0,0,0.258,2.717,1.428,0,4.273,0.02129,2.791,6.58,0.569,1.902,8.195,5.195,0.2417,3.424,2.234,C57BL6J-638850.52
1104095349102440517-2,2.04775092871341,7.89228560912967,9.8,8.15,0.4062,9.11,0.692,3.543,2.535,0.5327,1.106,0.4346,1.4375,0.4656,1.36,0.4324,0,0,0.2668,2.488,2.357,0.04288,3.254,0.02129,2.742,6.09,1.022,1.807,8.016,6.902,0.2411,3.127,2.332,C57BL6J-638850.52
1104095349102440515-1,2.03803402338389,7.82577104702933,9.8,7.914,1.029,8.96,1.006,4.188,2.537,0.64,2.059,0.857,1.566,0.3909,1.49,1.598,0.02432,0.08246,0.2295,1.254,3.34,0.4915,3.984,0.0458,2.994,5.66,3.76,3.66,8.09,7.316,0.2783,3.9,3.156,C57BL6J-638850.52
1104095349102420076-2,2.51573781102142,8.57467883178687,9.8,8.28,0.367,9.15,0.506,3.092,2.355,0.4392,1.209,0.536,1.316,0.3406,1.056,0.5317,0,0,0.1359,2.387,2.543,0.02255,3.236,0.02129,2.803,6.01,0.7197,1.851,8.03,6.797,0.229,3.498,1.908,C57BL6J-638850.52
1104095349102420268,2.39122749010045,8.5092084997107,9.8,8.23,0.233,9,0.7,3.305,2.404,0.4285,0.8647,0.3098,0.949,0.4434,0.978,0.4883,0,0,0.3154,2.643,1.233,0,4.273,0.02129,2.975,6.14,0.6465,1.95,8.15,6.08,0.1886,3.432,1.906,C57BL6J-638850.52
1104095349102420099-2,2.49185568646028,8.56881969948975,9.8,8.28,0.3564,9.3,0.506,4.785,2.479,0.3174,1.4,0.6113,0.8916,0.4387,1.624,0.523,0,0,0.2396,2.24,2.17,0.04288,4.203,0.02129,3.107,5.973,1.297,2.217,8.37,7.18,0.1609,3.883,3.512,C57BL6J-638850.52
1104095349102420091-2,2.50126704438051,8.57706013422999,9.8,8.19,0.3218,9.27,0.548,4.273,2.523,0.3328,1.048,0.776,0.9414,0.4985,1.556,0.4998,0,0,0.3735,2.172,2.23,0.0835,4.29,0.02129,3.371,6.117,1.454,2.326,8.47,7.3,0.09985,3.865,2.91,C57BL6J-638850.52
1104095349102420104-2,2.49504307545717,8.5937294703271,9.8,8.05,0.383,9.04,0.651,3.559,2.732,0.4502,1.101,0.599,1.208,0.4492,1.112,0.4006,0,0,0.1753,2.531,2.592,0.02032,3.367,0,2.867,6.082,0.6763,2.082,8.195,6.6,0.1427,3.562,2.299,C57BL6J-638850.52
1104095349102420183-2,2.42308787940204,8.49349673446941,9.8,8.266,0.415,9.22,0.582,4.12,2.459,0.4626,1.151,0.471,1.373,0.4194,1.311,0.516,0,0.02126,0.2717,2.291,2.664,0.02255,3.297,0,2.725,6.15,0.9775,2.125,8.02,7.203,0.1748,3.467,2.754,C57BL6J-638850.52
1104095349102420193-1,2.43517554317471,8.57306212411774,9.8,8.21,0.205,9.305,0.499,4.09,2.098,0.2367,1.213,0.4272,0.9893,0.3455,1.624,0.4153,0,0.09863,0.1649,1.901,1.784,0.02255,3.348,0.0798,2.742,5.598,0.595,2.217,7.688,6.48,0.1887,3.352,3.03,C57BL6J-638850.52
1104095349102420229-2,2.40483378445716,8.50554929367309,9.8,8.14,0.4114,9.22,0.3972,5.703,2.139,0.3745,1.042,0.791,0.9546,0.449,2.59,0.526,0,0,0.3047,1.849,2.617,0.1444,3.94,0.06635,3.336,5.723,1.923,2.324,8.53,7.29,0.3594,3.492,5.074,C57BL6J-638850.52
1104095349102420202-2,2.42357457546045,8.54019227483035,9.8,7.617,0.2234,8.44,0.4614,3.346,2.145,0.3303,1.982,0.06604,0.739,0.5576,0.3293,0.3633,0,0,0.0689,2.902,1.575,0,3.396,0,2.346,6.613,0.1765,2.06,8.06,3.748,0.1135,2.785,0.721,C57BL6J-638850.52
1104095349202420156,2.41289007608304,8.51739071216325,9.8,7.977,0.2235,8.805,0.7256,3.123,2.53,0.4387,1.206,0.29,1.203,0.4153,0.4478,0.4492,0,0,0.1175,3.059,1.733,0,3.785,0,2.812,6.73,0.515,1.622,8.266,5.57,0.1857,3.254,1.007,C57BL6J-638850.52
1104095349202420058,2.5061651244933,8.59301842237444,9.8,8.09,0.1859,8.96,0.6035,3.252,2.293,0.3208,1.309,0.4038,0.9434,0.4958,0.597,0.4792,0,0,0.2482,2.734,1.654,0,4.254,0.02129,2.854,6.47,0.567,1.735,8.22,5.97,0.1606,3.537,1.242,C57BL6J-638850.52
1104095349202420030,2.52915257847224,8.54661195443751,9.8,8.164,0.4143,9.29,0.49,4.723,2.266,0.2793,1.33,0.733,0.758,0.4282,1.618,0.4392,0,0,0.2286,1.99,2.293,0.12415,4.426,0.02129,3.238,5.965,1.628,2.83,8.45,7.37,0.126,3.8,3.705,C57BL6J-638850.52
1104095349102420206-2,2.4137606390964,8.49875192259862,9.8,8.25,0.3289,9.3,0.4792,4.586,2.385,0.3174,1.321,0.5786,0.9507,0.394,1.682,0.5503,0,0,0.2351,2.346,2.064,0.0632,4.176,0.02129,3.02,5.797,1.249,2.14,8.36,7.21,0.1996,3.777,3.484,C57BL6J-638850.52
1104095349102420278-2,2.36501058284067,8.42848941477491,9.8,8.19,0.4675,9.32,0.438,5.12,2.193,0.273,1.358,0.8706,0.7866,0.3848,1.949,0.482,0,0,0.2491,1.659,2.69,0.1648,4.16,0,3.451,5.99,2.219,2.465,8.625,7.55,0.2401,3.887,4.25,C57BL6J-638850.52
1104095349102420186-2,2.42741033048861,8.5056062798598,9.8,7.96,0.298,8.99,0.576,4.93,2.256,0.322,1.682,0.3376,0.9053,0.4236,1.989,0.4346,0,0.05414,0.06116,1.952,3.217,0.02255,2.588,0,2.258,6.367,0.9023,2.428,8.086,6.645,0.2651,3.033,3.822,C57BL6J-638850.52
1104095349102420185-2,2.4258954490894,8.51086938402759,9.8,8.33,0.4126,9.31,0.374,5.31,2.287,0.2905,1.473,0.6104,1.015,0.3762,2.018,0.564,0,0,0.2166,1.929,2.479,0.0696,3.424,0.02129,2.975,6,1.25,2.164,8.08,7.438,0.1836,3.664,4.1,C57BL6J-638850.52
1104095349102420248-2,2.37375269162854,8.39811394378291,9.8,8.23,0.252,9.25,0.521,5.3,2.188,0.3174,1.229,0.3928,1.153,0.4028,2.283,0.522,0,0.08704,0.2118,2.154,1.848,0.02255,3.238,0.0909,2.588,5.227,0.8726,2.076,7.723,6.695,0.2727,3.059,4.48,C57BL6J-638850.52
1104095349102420237-2,2.41127408751915,8.55517920066498,9.8,8.266,0.1764,9.086,0.641,3.543,2.258,0.3494,0.8945,0.4312,0.9614,0.4548,0.781,0.4387,0,0,0.3735,2.484,1.564,0,4.23,0.02129,3.027,6.473,0.6167,1.955,8.16,6.285,0.2402,3.697,2.107,C57BL6J-638850.52
1104095349202420110,2.44759133366579,8.53779005187257,9.8,8.1,0.295,9.05,0.7017,3.562,2.602,0.5444,1.167,0.4626,1.249,0.483,0.8896,0.5083,0,0,0.2482,2.756,1.996,0.04288,3.818,0.02129,2.91,6.727,0.867,1.587,8.195,6.516,0.2144,3.367,1.974,C57BL6J-638850.52
1104095349102260687,2.54566449285852,8.55027672614633,9.8,8.19,0.2291,9.234,0.4365,4.707,2.082,0.2046,1.567,0.6045,0.762,0.4075,1.505,0.434,0,0.02585,0.1649,1.779,2.268,0,3.803,0,2.81,5.875,0.7515,2.863,8.1,7.023,0.1396,3.957,3.613,C57BL6J-638850.52
1104095349202420098,2.46795703670802,8.57203678026859,9.8,8.12,0.2363,9.08,0.7363,3.8,2.71,0.4097,1.002,0.4055,1.134,0.4897,1.024,0.4592,0,0,0.3396,2.85,1.821,0.04288,4.242,0.02129,2.947,6.61,0.969,1.772,8.35,6.47,0.2393,3.43,2.357,C57BL6J-638850.52
1104095349102260704,2.531322279731,8.52360773941497,9.8,8.25,0.4902,9.31,0.4858,5.145,2.447,0.284,1.247,0.662,0.9043,0.3896,2.23,0.4797,0,0,0.3232,1.911,2.494,0.1509,4.207,0.04507,3.33,5.777,1.831,2.357,8.55,7.527,0.2603,3.846,4.35,C57BL6J-638850.52
1104095349102440481-2,2.0584415346133,7.84929213276246,9.8,8.2,0.3025,9.2,0.5527,4.402,2.455,0.3875,1.091,0.6406,0.8984,0.3933,1.653,0.4536,0,0,0.2668,2.312,2.014,0.0835,4.332,0.02129,3.254,5.94,1.345,2.205,8.39,6.9,0.2229,3.652,3.365,C57BL6J-638850.52
1104095349202420123,2.43499093657105,8.50485447014624,9.8,8.25,0.3425,9.305,0.4597,3.977,2.457,0.2888,1.325,0.5366,1.123,0.36,1.414,0.505,0,0,0.1892,2.377,2.354,0.04288,3.72,0.02129,2.906,5.895,1.189,1.994,8.23,7.254,0.2161,3.625,2.83,C57BL6J-638850.52
1104095349202420139,2.42848657639627,8.54609914410135,9.8,8.13,0.2363,9.09,0.6455,3.564,2.451,0.4087,1.0205,0.622,1.124,0.5293,1.061,0.4355,0,0,0.3396,2.633,1.91,0.04288,4.156,0.02129,3.184,6.34,0.8413,1.913,8.33,6.55,0.2262,3.537,2.094,C57BL6J-638850.52
1104095349202420099,2.46540661916531,8.55527960500245,9.8,8.234,0.2173,9.21,0.543,3.531,2.441,0.441,0.917,0.601,1.027,0.4587,1.223,0.5195,0,0,0.32,2.441,1.929,0.04288,4.117,0.02129,3.158,5.86,0.9243,2.168,8.33,6.9,0.206,3.678,2.559,C57BL6J-638850.52
1104095349102420265-2,2.40126083278349,8.55724196813698,9.8,7.836,0.10486,8.664,0.624,4.066,2.105,0.3254,1.552,0.2329,0.882,0.482,1.188,0.3628,0,0,0.1175,2.947,1.432,0,3.865,0.02129,2.668,5.945,0.3381,1.66,8.21,4.684,0.2573,3.123,2.191,C57BL6J-638850.52
1104095349102420280-2,2.351306062606,8.36080707183149,9.8,8.266,0.268,9.27,0.463,4.56,2.229,0.3381,1.153,0.656,0.935,0.448,1.981,0.49,0,0,0.3794,2.045,2.139,0.0835,3.908,0,3.219,5.895,1.33,2.182,8.33,7.12,0.202,3.623,3.84,C57BL6J-638850.52
1104095349102420346-2,2.339778486193,8.42564529468646,9.8,8.3,0.2422,9.195,0.624,4.254,2.523,0.4736,0.973,0.4985,1.045,0.5176,1.45,0.5186,0,0,0.2668,2.455,1.695,0.04288,4.14,0.02129,3.05,5.785,0.853,2.055,8.16,6.74,0.177,3.668,3.094,C57BL6J-638850.52
1104095349102430664,1.95192665284413,7.97531981473543,9.8,8.27,0.587,9.305,0.609,5.195,2.62,0.3032,1.739,0.6064,1.266,0.325,2.156,0.5654,0.02432,0.04736,0.1732,1.808,3.018,0.11127,3.146,0.06635,2.738,5.477,1.938,2.293,8.164,7.5,0.2102,3.36,4.34,C57BL6J-638850.52
1104095349202420122,2.44575179478354,8.55674527851397,9.8,8.15,0.3735,9.14,0.639,4.773,2.459,0.4324,0.985,0.609,1.153,0.4097,1.652,0.427,0,0,0.2377,2.34,2.11,0.0835,3.865,0.02129,3,6.363,1.286,2.133,8.22,6.945,0.256,3.324,3.512,C57BL6J-638850.52
1104095349202420195,2.38477204463082,8.48962158521563,9.8,8.11,0.3816,9.33,0.4807,4.59,2.125,0.295,1.412,0.756,0.6855,0.619,1.758,0.5586,0.02432,0,0.2069,1.767,2.475,0.12415,4.305,0.02129,3.11,5.895,1.983,2.809,8.54,7.42,0.1647,3.914,3.45,C57BL6J-638850.52
1104095349102420355-1,2.32120869793529,8.34949040655458,9.8,8.22,0.3218,9.26,0.576,4.63,2.395,0.3655,1.182,0.6753,0.9385,0.4412,1.546,0.5264,0,0,0.32,2.291,2.102,0.0835,4.22,0.02129,3.215,6.477,1.406,2.178,8.4,7.188,0.2417,3.818,3.398,C57BL6J-638850.52
1104095349102420438-1,2.27447701225868,8.38112780572044,9.8,8.22,0.2537,9.23,0.398,4.637,2.2,0.3633,1.189,0.6416,0.9097,0.4834,1.725,0.511,0,0,0.2756,2.207,2.1,0.02255,4.074,0,3.035,5.914,0.842,2.592,8.18,6.934,0.1283,3.746,3.648,C57BL6J-638850.52
1104095349102420351,2.32474577910901,8.36184451148819,9.8,8.1,0.2314,8.98,0.5645,4.47,2.287,0.3965,1.182,0.3706,1.144,0.3787,1.224,0.4338,0,0.0329,0.1171,2.492,1.591,0.02255,3.512,0.02129,2.627,6.406,0.6074,1.717,7.96,5.812,0.285,2.982,2.916,C57BL6J-638850.52
1104095349102420308-1,2.36609104429535,8.4701311084551,9.8,8.055,0.3074,9.01,0.784,4.33,2.645,0.4612,0.9805,0.486,1.365,0.3625,1.466,0.4016,0,0,0.1462,2.648,1.993,0.04288,3.574,0.02129,2.79,6.33,0.8467,1.737,8.18,6.35,0.1974,3.152,2.99,C57BL6J-638850.52
1104095349102420417-2,2.32207833033911,8.49342239309404,9.8,7.76,0.1015,8.445,0.4683,3.22,1.8955,0.3767,1.595,0.12427,0.697,0.53,0.5137,0.3398,0,0,0.0689,2.85,1.196,0,3.576,0.02129,2.635,6.637,0.1678,1.819,8.01,3.82,0.1633,3.006,1.096,C57BL6J-638850.52
1104095349102420430-2,2.28927778164653,8.38032686710508,9.8,7.72,0.0987,8.75,0.663,2.705,1.485,0.3203,1.195,0.2559,0.8354,0.2333,0.4045,0.3071,0,0.1644,0.07764,2.293,1.024,0,2.934,0,2.676,6.69,0.1943,1.443,7.84,4.332,0.08875,2.824,0.625,C57BL6J-638850.52
1104095349102420394-1,2.32141930054212,8.43488273175222,9.8,8.086,0.2213,9.07,0.6094,3.738,2.303,0.3433,1.199,0.5005,0.9116,0.415,1.071,0.4355,0,0,0.358,2.518,1.853,0.02032,4.33,0.02129,2.883,6.508,0.775,2.176,8.31,6.5,0.1653,3.78,2.25,C57BL6J-638850.52
1104095349102420378-2,2.34402571514185,8.51207891926474,9.8,7.73,0.0493,8.32,0.344,2.846,1.414,0.3572,1.32,0.0876,0.448,0.6074,0.3696,0.2656,0,0,0.1175,2.38,1.186,0,3.287,0,2.752,6.633,0.0719,1.931,7.816,2.959,0.1754,3.072,0.3691,C57BL6J-638850.52
1104095349102430533-1,2.05624268554143,7.95633275031915,9.8,8.22,0.5503,9.25,0.538,4.51,2.4,0.2832,1.207,0.6133,1.027,0.3777,2.076,0.4348,0,0,0.296,1.843,2.572,0.1305,3.889,0,3.168,5.844,1.923,2.266,8.445,7.492,0.291,3.48,3.715,C57BL6J-638850.52
1104095349102260664,2.54666269425032,8.47635902757405,9.8,8.23,0.5356,9.26,0.4966,4.113,2.47,0.284,1.348,0.584,0.967,0.45,1.484,0.5757,0,0.02126,0.325,1.926,2.719,0.0899,3.611,0.02129,3.027,5.867,1.632,2.33,8.336,7.6,0.1624,3.496,3.082,C57BL6J-638850.52
1104095349102420414-2,2.30390558707112,8.38598406418962,9.8,7.824,0.08044,8.52,0.522,3.451,1.914,0.3862,1.441,0.2047,0.7915,0.4268,0.7886,0.315,0,0,0.1175,2.75,1.261,0,3.604,0.02129,2.623,6.47,0.2664,1.821,7.973,4.082,0.1664,2.967,1.527,C57BL6J-638850.52
1104095349102420412-1,2.29722705600355,8.35117543577953,9.8,8.17,0.2019,9.125,0.5615,3.238,2.264,0.3228,1.025,0.3396,0.8584,0.3823,1.032,0.4087,0,0.0329,0.2135,2.447,1.336,0,3.979,0.02129,2.86,5.84,0.65,2.115,7.95,6.184,0.1522,3.332,1.799,C57BL6J-638850.52
1104095349102430528-1,2.06436141504996,7.98605844151187,9.8,8.08,0.6465,9.1,0.7646,5.6,2.684,0.525,1.611,0.8896,1.549,0.4165,2.527,0.665,0.02432,0.0849,0.28,1.881,2.963,0.2296,3.533,0.0696,2.732,5.562,2.398,2.48,8.17,7.098,0.3225,3.318,4.715,C57BL6J-638850.52
1104095349202420155,2.41738720899256,8.53750966176948,9.8,7.953,0.2256,8.734,0.5435,3.123,2.193,0.4883,1.323,0.2908,1.203,0.4512,0.4878,0.3445,0,0.0329,0.04465,2.584,1.638,0,3.06,0,2.676,6.637,0.2983,1.671,7.77,4.93,0.2148,2.957,1.095,C57BL6J-638850.52
1104095349202420166,2.41172245715773,8.56336259774198,9.8,7.574,0.2478,8.37,0.4143,3.479,2.012,0.3762,2.035,0.06604,0.674,0.4346,0.476,0.3657,0,0,0.0689,2.727,1.672,0,3.428,0,2.395,6.203,0.0965,2.127,8.08,3.55,0.1501,2.83,0.9375,C57BL6J-638850.52
1104095349102420392-2,2.32013414840575,8.42087709598399,9.8,8.17,0.393,9.27,0.597,5.02,2.24,0.258,1.17,0.681,0.8135,0.5117,1.842,0.446,0,0,0.2717,2.008,2.246,0.1038,4.465,0,3.312,5.82,1.493,2.67,8.52,7.348,0.2249,4.055,4.203,C57BL6J-638850.52
1104095349102260679,2.5549464980044,8.55542597221145,9.8,8.09,0.3003,9.13,0.563,4.1,2.197,0.2683,1.431,0.5464,0.806,0.4385,1.132,0.526,0,0,0.2157,2.299,1.927,0,4.2,0.02129,2.85,6.258,0.896,2.455,8.336,6.758,0.1248,3.914,2.748,C57BL6J-638850.52
1104095349202420209,2.38165391254626,8.51004447202346,9.8,7.996,0.1361,8.7,0.592,3.316,2.111,0.3762,1.22,0.2341,0.865,0.499,0.5234,0.3474,0,0,0.2194,2.697,1.249,0,3.83,0,2.793,6.18,0.367,1.825,8.016,4.812,0.1729,3.145,0.919,C57BL6J-638850.52
1104095349102420372-2,2.32059224372172,8.37945845371533,9.8,8.2,0.2612,9.18,0.5034,4.11,2.46,0.468,1.102,0.573,1.184,0.4487,1.373,0.561,0,0,0.2377,2.596,1.946,0.04288,3.93,0.02129,2.99,6.305,0.9097,1.814,8.164,6.824,0.2373,3.39,2.729,C57BL6J-638850.52
1104095349102420403-2,2.33773019984976,8.53584147551858,9.8,7.746,0.2236,9.09,0.5874,4.832,1.747,0.154,1.469,0.3345,0.818,0.277,2.13,0.5386,0,0.2152,0.0291,1.756,2.34,0.02255,2.9,0.1248,2.438,5.055,0.727,2.166,7.863,5.99,0.312,3.162,3.668,C57BL6J-638850.52
1104095349202420223,2.34060741196915,8.35487974817744,9.8,8.22,0.2969,9.27,0.629,4.63,2.44,0.3376,1.055,0.6216,1.0205,0.5156,1.704,0.4783,0,0,0.3774,2.377,2.068,0.0835,4.305,0.02129,3.234,6.387,1.37,2.332,8.43,7.184,0.1738,3.896,3.352,C57BL6J-638850.52
1104095349202420290,2.31689219662282,8.42768413917074,9.8,7.953,0.152,8.75,0.7573,3.1,2.455,0.3616,1.16,0.255,1.023,0.537,0.4104,0.3445,0,0,0.1903,2.984,1.3955,0,4.023,0,2.857,6.723,0.5312,1.5625,8.29,5.17,0.1356,3.078,0.7866,C57BL6J-638850.52
1104095349102260639,2.58018299874193,8.57769693888878,9.8,8.29,0.3533,9.31,0.3584,5.336,2.168,0.2588,1.442,0.6343,0.787,0.4626,2.107,0.539,0,0.0336,0.2374,1.908,2.422,0.02255,3.857,0.04507,2.918,5.49,1.143,2.52,8.35,7.324,0.3408,3.71,4.547,C57BL6J-638850.52
1104095349102430502-1,2.08158927252952,7.99078341996258,9.8,8.13,0.6978,9.24,0.578,5.883,2.775,0.3047,1.889,0.837,1.283,0.3157,2.783,0.812,0.02432,0.1652,0.2705,1.516,3.115,0.1896,3.295,0.04507,2.674,5.28,2.596,2.701,7.984,7.516,0.3103,3.543,5.266,C57BL6J-638850.52
1104095349202420268,2.32310096404632,8.37240005677329,9.8,8.24,0.2925,9.22,0.5425,4.297,2.406,0.441,1.062,0.646,0.9478,0.4783,1.629,0.5435,0,0,0.3337,2.281,2.047,0.04288,4.23,0,3.102,6.027,0.96,2.38,8.32,7.07,0.1763,3.76,3.309,C57BL6J-638850.52
1104095349202420256,2.34200830386934,8.4495764570935,9.8,8.03,0.3364,9.06,0.6816,3.525,2.64,0.4783,0.855,0.573,1.256,0.5293,1.069,0.4048,0,0,0.277,2.568,2.146,0.04288,3.879,0.02129,2.975,6.402,1.099,1.998,8.375,6.625,0.3208,3.273,2.113,C57BL6J-638850.52
1104095349102260674,2.55392672093737,8.5369389216612,9.8,8.21,0.3647,9.28,0.4097,5.164,2.223,0.2272,1.662,0.611,0.6875,0.5083,1.741,0.4724,0,0.02585,0.3533,1.8,2.389,0.04288,4.414,0,3.055,5.773,1.18,3.08,8.414,7.23,0.1985,4.082,4.38,C57BL6J-638850.52
1104095349202420248,2.35732716011664,8.49349724108172,9.8,7.793,0.10754,8.52,0.5664,3.281,2.008,0.3357,1.6,0.11694,0.6357,0.573,0.5317,0.3628,0,0,0.1708,2.809,1.178,0,3.85,0,2.564,5.36,0.3425,1.769,7.977,3.992,0.3315,2.871,0.6523,C57BL6J-638850.52
1104095349202420235,2.36263156708929,8.50598156310072,9.8,7.8,0.10754,8.54,0.542,3.412,2.05,0.3079,1.644,0.1465,0.708,0.555,0.4775,0.3628,0,0,0.0689,2.889,1.162,0,3.893,0,2.533,6.02,0.296,1.774,8.05,4.203,0.3018,2.89,1.057,C57BL6J-638850.52
1104095349202420212,2.382107885199,8.53521882871939,9.8,7.918,0.05875,8.41,0.4097,3.166,1.417,0.4023,1.062,0.205,0.621,0.533,0.3486,0.303,0,0,0.0932,2.113,1.339,0,2.994,0,2.78,5.96,0.1444,1.94,7.99,3.385,0.1403,3.203,0.553,C57BL6J-638850.52
1104095349102420049,2.51683817726588,8.4920664338326,9.8,8.15,0.4846,9.266,0.2969,6.7,1.622,0.1858,1.686,0.891,0.5503,0.4487,3.756,0.5854,0.02432,0,0.1598,1.205,2.918,0.2595,4.2,0.1824,3.602,5.258,2.834,2.766,8.67,7.39,0.6177,3.916,6.816,C57BL6J-638850.52
1104095349202260523,2.55341520492521,8.48266222298536,9.8,8.22,0.4963,9.37,0.3945,6.2,1.927,0.1875,2.225,1.025,0.6807,0.3462,3.076,0.712,0.04865,0.02611,0.1504,1.174,3.19,0.196,3.781,0,3.37,5.555,2.902,2.666,8.64,7.566,0.2465,4.016,5.582,C57BL6J-638850.52
1104095349102100674-1,3.08163108984785,8.58396351947647,9.8,8.21,0.712,9.32,0.548,7.01,1.393,0.2322,2.3,0.8257,0.7183,0.4434,5.293,0.7856,0.07294,0.03162,0.1798,1.002,3.852,0.5522,4.03,0.7236,3.133,4.402,3.045,2.977,8.73,7.25,0.8765,4.52,8.016,C57BL6J-638850.52
1104095349202420013,2.54293965252402,8.5373017287115,9.8,8.195,0.5205,9.336,0.4592,6.41,1.956,0.1871,1.718,0.904,0.6733,0.488,3.074,0.531,0.04865,0,0.10815,1.333,3.004,0.2303,4.23,0.1238,3.475,5.562,2.816,2.803,8.73,7.66,0.5347,3.965,6.215,C57BL6J-638850.52
1104095349102420347-2,2.36193707793019,8.55607594549188,9.8,8.125,0.6733,9.29,0.6543,7.24,2.303,0.2625,2.385,0.9326,1.033,0.3938,4.633,1.103,0.02432,0.11127,0.173,1.239,3.256,0.3264,3.545,0.353,3.154,4.58,3.127,2.662,8.42,7.465,0.552,3.97,7.047,C57BL6J-638850.52
1104095349102100677-1,3.00105883873562,8.20618193419579,9.8,8.016,0.3586,9.2,0.37,5.85,1.914,0.2461,1.634,0.8145,0.4841,0.4797,2.29,0.566,0,0.02585,0.1815,1.234,2.516,0.04288,4.406,0.0909,3.047,5.043,1.492,3.832,8.516,7.223,0.3735,3.91,5.81,C57BL6J-638850.52
1104095349102420210-2,2.37489604753937,8.32787589810688,9.8,7.863,0.294,9.11,0.3345,5.848,1.554,0.1797,1.905,0.8936,0.3523,0.4248,1.723,0.496,0,0.0517,0.2074,0.9976,2.475,0,4.547,0.1329,2.846,4.914,1.011,4.383,8.62,6.812,0.3367,4.113,5.688,C57BL6J-638850.52
1104095349202260519,2.54237352321641,8.41980626886615,9.8,8.16,0.6733,9.266,0.6357,6.656,2.1,0.2988,2.422,1.088,0.9424,0.3384,3.73,1.01,0.04865,0.05222,0.1556,1.164,3.416,0.3672,3.691,0.07385,3.395,5.45,3.295,2.691,8.57,7.375,0.4065,4.066,6.402,C57BL6J-638850.52
1104095349202260439,2.62871942692975,8.5217224696433,9.8,7.918,0.8804,8.98,1.171,7.047,2.33,0.719,2.727,1.022,1.829,0.4827,5.53,2.69,0.02432,0.3853,0.1316,1.151,4.543,0.92,3.398,0.938,2.555,3.771,4.23,4.043,7.86,6.31,0.7964,4.453,7.84,C57BL6J-638850.52
1104095349102420297-2,2.34815783205472,8.374677027884,9.8,8.11,0.07526,9.04,0.5713,3.52,1.743,0.327,1.008,0.394,0.735,0.4229,0.8555,0.3582,0,0.0329,0.3008,2.23,1.448,0,4.258,0,3.07,5.492,0.59,2.336,8.14,5.703,0.1772,3.719,1.279,C57BL6J-638850.52
1104095349102420292-2,2.35513633579779,8.38648104279043,9.8,8.21,0.223,9.125,0.5737,4.93,2.307,0.4756,1.177,0.3132,1.133,0.4336,2.232,0.4883,0,0.0329,0.1892,2.586,1.458,0.02255,3.734,0.1823,2.828,5.39,0.806,1.78,7.875,6.324,0.3293,3.06,3.889,C57BL6J-638850.52
