cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.02e+18,4.70883621,8.012096352,10.4,7.68,1.359,8.625,1.221,7.832,2.697,0.5435,3.832,2.875,5.4,0.7827,3.941,6.56,0.02264,1.289,0,0.4902,6.08,0.6924,2.756,0.1135,2.176,5.04,6.793,5.188,6.42,4.293,1.568,4.438,6.348,C57BL6J-638850.55
1.02e+18,5.06995934,7.763660315,10.4,7.96,0.8477,8.945,0.847,8.19,2.457,0.2421,3.545,2.395,3.154,0.512,5.805,5.22,0,1.603,0.07294,0.675,5.496,1.119,2.514,0.519,2.164,4.645,5.805,4.797,7.18,4.684,0.885,4.8,7.195,C57BL6J-638850.55
1.02e+18,4.713883144,8.00259267,10.4,7.09,1.761,8.34,1.703,7.47,3.459,0.559,3.217,2.39,4.97,0.8823,4.77,6.883,0,1.2295,0.01314,0.3577,6.258,0.6353,2.361,0.2625,1.779,4.57,7.266,5.227,6.016,4.332,1.912,4.695,6.324,C57BL6J-638850.55
1.02e+18,4.555130663,8.038013834,10.4,7.53,1.465,8.51,1.562,7.7,2.434,0.515,3.543,2.428,5.18,0.6875,4.074,7.008,0.02264,1.377,0,0.33,5.625,0.4739,2.162,0.07074,1.581,4.65,6.637,5.23,6.28,3.492,1.605,4.19,6.03,C57BL6J-638850.55
1.02e+18,4.925396814,7.983037872,10.4,7.793,1.008,8.98,0.9414,7.83,2.912,0.3535,3.18,2.105,4.08,0.6294,4.26,5.582,0,1.045,0.0389,0.5107,5.656,0.9766,2.797,0.2793,2.055,4.523,6.773,4.84,6.74,5.406,1.214,4.336,6.598,C57BL6J-638850.55
1.02e+18,4.508365716,8.019903159,10.4,7.945,0.9004,8.97,0.8657,8.1,2.406,0.762,3.91,2.87,5.23,0.646,3.92,6.883,0,1.508,0.02707,0.698,5.824,1.021,3.074,0.1296,2.502,4.96,6.367,5.246,6.93,4.453,1.231,4.387,6.45,C57BL6J-638850.55
1.02e+18,4.485230354,8.046540046,10.4,7.56,1.524,8.32,1.486,8.086,2.113,0.6265,4.242,2.965,5.1,0.355,3.48,5.7,0,1.438,0,0.442,5.8,0.4927,2.613,0.1919,1.176,5.113,5.348,5.11,5.96,3.67,1.177,4.082,5.24,C57BL6J-638850.55
1.02e+18,4.562124372,7.955233664,10.4,7.594,1.14,8.84,1.049,8.09,1.983,0.4077,3.367,2.865,5.16,0.6587,3.656,7.598,0,1.436,0.05524,0.3516,6.082,0.702,2.676,0.11993,1.714,4.54,7.074,5.184,6.863,4.25,1.241,4.53,5.81,C57BL6J-638850.55
1.02e+18,4.498143172,8.037435307,10.4,7.62,1.294,8.68,1.267,7.87,2.273,0.4805,3.402,2.5,5.16,0.497,4.336,7.453,0,1.173,0,0.3496,5.883,0.692,2.45,0.1135,1.504,4.74,6.836,5.01,6.58,3.965,1.4,4.33,6.43,C57BL6J-638850.55
1.02e+18,5.065588611,7.743596525,10.4,7.91,0.9644,8.914,1.015,8.04,2.645,0.3208,3.639,2.176,2.977,0.542,5.418,4.85,0,1.427,0.0688,0.746,5.125,1.168,2.668,0.4575,2.566,4.836,5.74,4.523,7.37,4.766,0.981,4.527,7.234,C57BL6J-638850.55
1.02e+18,4.407851743,7.950626957,10.4,7.633,1.179,8.77,1.137,7.816,2.863,0.8193,3.416,2.49,5.42,0.64,3.496,6.855,0,1.099,0.0389,0.593,5.97,0.826,3.172,0.2251,2.197,4.867,6.855,5.11,6.758,5.14,1.596,4.33,6.656,C57BL6J-638850.55
1.02e+18,4.521264879,8.005211073,10.4,7.688,1.182,8.625,1.244,6.902,3.684,0.773,2.709,1.758,4.92,0.7344,3.295,5.734,0,0.57,0.0389,0.6323,5.4,0.701,3.201,0.3342,2.078,4.586,6.418,5.367,6.42,5.79,2.516,4.066,6.95,C57BL6J-638850.55
1.02e+18,4.817853047,7.935790386,10.4,7.76,1.124,8.766,1.091,7.625,3.246,0.496,3.4,2.527,5.203,0.751,3.92,6.336,0.02264,1.179,0.01314,0.5684,5.85,0.709,2.936,0.2388,1.943,4.797,6.633,5.016,6.484,4.836,1.857,4.37,6.66,C57BL6J-638850.55
1.02e+18,4.750071386,7.970451896,10.4,7.984,1.032,8.95,0.9863,8.33,1.843,0.4062,3.67,2.549,4.793,0.556,4.33,6.547,0,1.233,0.0799,0.4797,5.742,0.6294,2.39,0.1371,1.715,4.547,6.18,5.15,6.906,4.098,1.014,4.19,6.312,C57BL6J-638850.55
1.02e+18,5.084759556,7.814741073,10.4,7.87,0.8384,8.89,0.9077,8.125,2.553,0.3418,3.945,2.521,3.076,0.6997,6.043,4.65,0,1.753,0.1948,0.5107,5.414,1.002,2.463,0.3203,1.651,4.523,5.93,4.434,7.156,4.363,0.705,4.844,6.85,C57BL6J-638850.55
