cell_label,x,y,z,Drd1,Drd2,Tac1,Adora2a,Pdyn,Penk,Oprd1,Oprk1,Oprm1,Cnr1,Agrp,Cartpt,Nts,Hcrtr1,Hcrtr2,Lepr,Irs1,Irs2,Mc4r,Npy1r,Npy2r,Npy5r,Mme,Htr1b,Htr2c,Htr4,Otof,Chrm3,Plxnc1,Nrp2,brain_section_label
1.01813383610258e+18,2.84834173030345,8.14163256634977,10.2,8.26,0.3108,7.566,0.3157,6.016,9.24,1.617,4.566,6.4,4.61,1.139,1.66,0.3687,0.0248,0.6426,0.1127,1.846,3.596,1.176,1.001,0.06836,1.401,3.533,5.32,4.242,3.252,7.27,0.506,4.785,7.957,C57BL6J-638850.54
1.01813383610258e+18,2.85870375254555,8.13472812334437,10.2,8.09,0.3132,8.29,0.5737,5.453,9.14,1.277,4.332,5.62,4.535,0.999,2.006,0.459,0.0248,0.909,0.11456,1.8955,3.875,0.856,1.052,0.09064,1.17,3.285,5.633,3.887,3.61,7.383,0.4875,4.508,7.63,C57BL6J-638850.54
1.01813383610221e+18,4.18934896037407,7.64173445769421,10.2,8.32,0.2355,7.746,0.3904,6.29,8.734,0.9253,5.434,6.555,3.648,0.774,4.273,0.523,0,0.625,0.1095,1.803,5.727,1.292,1.334,0.05554,1.2705,3.764,4.15,2.188,2.324,7.1,0.4172,4.273,6.95,C57BL6J-638850.54
1.01813383610257e+18,3.44959172130618,8.1853527570268,10.2,8.22,0.3293,8.195,0.3516,6.8,9.19,1.857,5.188,6.277,4.793,0.9937,2.176,0.3945,0.0262,0.5625,0.0948,1.661,3.658,1.699,1.36,0.0793,1.551,3.49,5.035,4.008,3.512,6.754,0.5537,4.582,8.23,C57BL6J-638850.54
1.0181338362022e+18,4.1419707032582,7.81018556868019,10.2,7.95,0.8857,9.37,1.053,6.87,9.336,0.385,4.94,5.44,3.988,0.2642,3.918,3.008,0.04865,0.5435,0.2002,0.8105,4.16,0.905,2.22,0.3875,1.668,3.842,4.1,2.07,3.9,5.227,0.682,3.992,7.402,C57BL6J-638850.54
1.0181338361022e+18,4.20021871437415,7.66710845850533,10.2,7.97,0.6343,8.65,0.754,7.434,9.35,0.3232,5.18,5.867,3.908,0.4155,3.945,4.242,0,1.434,0.05756,0.744,4.137,0.6504,1.937,0.5977,1.309,3.299,4.215,2.416,2.93,2.918,0.7026,3.959,7.99,C57BL6J-638850.54
1.01813383610257e+18,3.20507597685784,8.07897276457001,10.2,7.965,0.8564,10.33,0.9907,6.414,9.44,0.851,4.527,5.082,3.988,0.3704,3.637,1.746,0.04636,0.1512,0.0949,1.204,3.59,0.879,2.828,0.2085,2.344,3.73,4.273,2.027,4.465,6.44,0.806,3.564,7.254,C57BL6J-638850.54
1.01813383620259e+18,2.58333373125689,7.54803310061401,10.2,8.4,0.373,9.45,0.482,7.184,9.41,0.905,4.926,5.16,4.438,1.015,2.936,0.2576,0.02203,0.3667,0.09076,1.391,4.094,1.618,2.004,0.02548,2.14,3.78,4.117,2.855,4.203,6.742,0.5327,3.29,8.02,C57BL6J-638850.54
1.01813383620258e+18,2.89801682853365,8.13066068839619,10.2,8.25,0.2988,9.11,0.4844,5.992,9.37,1.454,4.754,5.504,5.06,1.127,2.027,0.578,0.02339,0.6274,0.11633,1.83,3.951,1.306,1.542,0.0549,1.52,3.934,5.23,3.74,4.668,7.34,0.5874,4.348,7.98,C57BL6J-638850.54
1.01813383620259e+18,2.58489728982002,7.52070387984048,10.2,8.36,0.392,8.68,0.2864,6.902,9.29,1.665,5.16,5.76,4.418,1.197,2.604,0.3655,0.02339,0.5654,0.1015,1.514,3.553,1.632,1.376,0.03102,1.775,3.643,4.87,3.535,4.047,7.035,0.6943,4.273,8.13,C57BL6J-638850.54
1.01813383610258e+18,3.09039256220779,7.91872111722235,10.2,8.45,0.1186,8.64,0.2776,6.8,9.37,1.352,5.35,5.77,4.613,0.9775,2.729,0.1267,0.02339,0.3865,0.1329,1.646,3.857,2.002,1.74,0.02777,2.057,3.82,4.55,3.209,3.9,6.973,0.4875,3.924,7.97,C57BL6J-638850.54
1.01813383620258e+18,2.7206972031413,7.74427604704077,10.2,8.26,0.3088,8.84,0.524,5.535,9.36,1.274,4.64,5.48,4.973,0.893,1.873,0.381,0.02893,0.764,0.11755,1.904,3.746,0.9775,1.389,0.02548,1.695,3.701,5.438,3.826,4.176,7.574,0.562,4.06,7.637,C57BL6J-638850.54
1.01813383620258e+18,2.72131844734624,7.76150103059707,10.2,8.195,0.2627,7.887,0.504,5.63,9.36,1.516,4.797,6.027,4.637,0.9976,1.947,0.3904,0.0248,0.8525,0.09814,1.907,3.994,1.244,1.188,0.0651,1.367,3.607,5.492,4.117,3.365,7.277,0.4465,4.395,7.715,C57BL6J-638850.54
1.01813383620259e+18,2.57464446918842,7.54498857664417,10.2,8.47,0.2847,9.04,0.2969,7.25,9.375,1.114,5.242,5.59,4.535,0.9956,2.812,0.2544,0.02339,0.3955,0.1113,1.434,4.055,1.762,1.767,0,2.15,3.512,4.473,3.27,3.906,6.848,0.5195,3.639,8.24,C57BL6J-638850.54
1.01813383620258e+18,2.70873956481076,7.74721793848409,10.2,8.266,0.2966,8.93,0.4626,6.848,9.34,1.685,5.3,5.758,4.43,0.994,2.822,0.388,0.0248,0.5327,0.1202,1.694,3.799,1.893,1.639,0.0713,1.657,3.75,4.93,3.395,4.258,6.668,0.4507,4.35,8.195,C57BL6J-638850.54
1.01813383620221e+18,4.09202490001314,7.72704481820345,10.2,7.766,1.157,9.234,1.138,6.324,8.914,0.675,3.97,6.11,2.809,0.4216,4.543,3.416,0,0.6533,0.0852,1.071,3.537,0.614,1.255,0.3315,0.9937,3.285,3.918,1.156,2.861,3.621,0.4946,3.277,5.723,C57BL6J-638850.54
1.01813383610221e+18,4.13281023122526,7.64820292752539,10.2,4.49,4.17,9.11,4.04,6.9,9.05,0.4915,4.066,5.535,2.988,0.31,4.043,3.174,0,0.961,0.0823,0.3584,3.236,0.02954,0.743,0.1743,0.9385,3.105,4.53,2.295,3.63,1.284,1.752,2.678,7.32,C57BL6J-638850.54
1.01813383610258e+18,2.91173452100866,7.76290845736345,10.2,7.805,1.118,9.91,1.015,5.344,8.984,0.8916,4.26,4.676,4.523,0.443,2.697,1.625,0,0.292,0.0723,1.177,3.309,0.9854,1.816,0.1742,1.441,4.22,3.871,2.328,4.918,4.785,0.5215,2.787,6.72,C57BL6J-638850.54
1.01813383610258e+18,3.11384245112555,7.91037973183341,10.2,7.254,2.305,9.125,1.988,5.93,9.01,0.459,2.734,5.723,2.52,0.309,3.85,3.318,0,0.4055,0.08386,0.534,2.49,0.2213,1.499,0.3054,1.323,2.885,4.17,1.44,3.08,2.006,1.29,1.614,4.938,C57BL6J-638850.54
1.01813383620277e+18,2.46958389220111,7.74194045042819,10.2,8.05,0.848,9.69,0.8115,5.605,9.18,0.4954,4.113,4.676,4.887,0.2917,2.293,1.484,0.02432,0.1735,0.2439,1.121,3.479,0.4558,2.85,0.2457,2.188,4.06,3.777,3.225,4.688,7.016,0.6733,3.262,7.26,C57BL6J-638850.54
1.01813383610259e+18,2.58932486744677,7.76460710401853,10.2,7.87,1.02,9.46,1.245,6.78,9.12,0.913,4.723,4.883,4.34,0.4294,2.877,1.54,0.02203,0.1696,0.1169,0.9893,3.23,0.7573,3.137,0.4165,2.21,4.215,4.44,3.156,4.89,6.207,1.045,2.922,7.84,C57BL6J-638850.54
1.01813383610239e+18,3.65485007872602,8.12197551988431,10.2,3.453,5.992,9.82,5.68,7.418,9.33,0.2751,5.117,5.96,3.22,0,4.992,3.08,0,0.2316,0,0.0946,1.939,0,0.477,0.0622,0.2236,3.605,4.83,1.138,3.309,0.685,3.32,2.219,7.09,C57BL6J-638850.54
1.01813383610259e+18,2.58876938444014,7.52750290767039,10.2,8.39,0.2625,8.1,0.2179,7.426,9.055,0.839,5.15,6.367,4.145,0.807,2.28,0.2598,0,0.1549,0.074,1.49,3.943,1.83,1.815,0.0294,2.031,3.148,3.762,3.74,2.375,6.484,0.2737,3.408,8.22,C57BL6J-638850.54
1.01813383610257e+18,3.33073480326833,8.20918007276126,10.2,8.18,0.4043,7.957,0.4883,5.617,9.445,1.702,4.83,6.16,4.72,0.9487,1.76,0.4443,0.02339,0.698,0.1063,1.994,3.648,0.936,1.199,0.08264,1.244,3.6,5.574,4.234,3.492,7.176,0.373,4.51,7.875,C57BL6J-638850.54
1.01813383620221e+18,4.15162252817628,7.65525893213788,10.2,8.03,0.2988,9.08,0.5103,7.57,8.98,0.3071,5.2,6.203,3.39,0.73,4.656,4.266,0,1.734,0.071,1.096,4.28,1.048,2.031,0.9106,1.436,3.531,3.818,1.538,2.666,2.459,0.5483,5.266,7.555,C57BL6J-638850.54
1.01813383620221e+18,4.23137803736964,7.61800002653063,10.2,8.01,0.391,8.27,0.5293,5.99,8.234,0.6436,3.75,5.89,2.396,0.833,4.844,3.19,0,1.669,0.1094,1.198,4.56,1.052,1.269,0.505,0.9917,2.754,3.73,1.945,2.766,4.38,0.435,4.812,5.406,C57BL6J-638850.54
1.01813383610259e+18,2.6091469549158,7.48175243609534,10.2,6.797,0.2642,4.906,0.4414,5.94,8.13,1.219,4.723,7.82,3.432,0.6113,1.053,0.414,0.05972,1.2,0.0933,1.799,2.979,0.8286,0.8633,0.1674,0.785,1.37,4.434,5.93,1.361,6.098,2.107,5.004,8.07,C57BL6J-638850.54
1.01813383610221e+18,4.22879375421576,7.62531652462603,10.2,7.4,1.162,10.03,1.052,7.375,9.59,0.679,5.027,6.156,2.89,0.4998,5.074,4.117,0,1.376,0.08954,0.8687,4.277,0.6987,1.334,0.486,0.8755,3.594,4.117,0.801,3.547,3.648,0.9204,4.082,7.113,C57BL6J-638850.54
1.01813383610221e+18,4.11467802243036,7.68026755064695,10.2,8.07,0.4768,9.39,0.631,7.484,9.18,0.582,5.39,6.12,3.236,0.612,4.902,3.65,0,1.552,0.07336,1.25,4.44,1.455,2.062,0.8296,1.439,3.783,3.959,1.191,3.06,3.166,0.644,5.094,7.234,C57BL6J-638850.54
1.01813383620238e+18,3.77534815784385,8.12087767396562,10.2,7.996,0.987,9.23,1.089,7.43,8.83,0.694,4.82,5.65,3.297,0.4175,4.574,3.62,0,0.556,0.0789,1.191,3.812,0.9644,2.488,0.3616,1.605,3.459,4.52,1.811,3.06,4.527,0.791,3.57,7.35,C57BL6J-638850.54
1.01813383610221e+18,4.22368435958183,7.61401011511654,10.2,8.07,0.405,9.164,0.4607,7.85,9.01,0.3582,5.188,6.082,3.322,0.3699,4.42,3.383,0,1.155,0.02632,0.884,3.688,1.008,2.543,0.661,2.133,2.955,3.992,1.405,2.703,2.701,0.514,3.863,7.81,C57BL6J-638850.54
1.01813383620239e+18,3.78303720705967,7.9586615961627,10.2,8.1,0.658,9.83,0.8564,7.04,9.51,1.054,5.465,5.48,4.152,0.6426,3.902,1.09,0,0.351,0.06665,1.434,4.258,1.566,2.967,0.19,2.068,4.363,4.53,1.999,4.523,6.07,0.5083,3.564,7.742,C57BL6J-638850.54
1.01813383620221e+18,4.13342107363076,7.61528338655969,10.2,7.918,0.235,9.8,0.4824,6.902,9.31,0.2498,4.58,6.734,2.49,0.828,5.258,2.207,0,1.415,0.1746,1.249,5.24,1.141,1.553,0.7007,1.058,3.576,3.39,0.666,3.193,4.742,0.6265,4.797,6.04,C57BL6J-638850.54
1.01813383620239e+18,3.7547556896867,7.97138239017537,10.2,3.836,5.453,7.883,5.29,4.277,9.08,1.469,4.42,5.73,3.729,0.0622,2.953,2.533,0,0.4954,0,0.5366,3.709,0.02576,1.444,0.1755,1.119,3.357,5.01,3.035,2.99,3.54,2.682,2.5,6.438,C57BL6J-638850.54
1.01813383610239e+18,3.46196105146032,8.17387909084985,10.2,8.164,0.3164,9.56,0.3408,6.8,9.29,0.8276,3.318,5.402,3.08,0.734,2.785,0.7544,0.02203,0.4758,0.0811,1.204,4.34,1.133,1.565,0.05325,1.465,3.078,4.38,1.594,3.553,6.37,0.3467,3.613,6.844,C57BL6J-638850.54
1.01813383610258e+18,2.971224848971,7.99382075989594,10.2,5.27,4.055,9.2,3.781,6.945,9.36,0.794,4.91,4.996,4.65,0.0279,2.89,3.217,0,0.2274,0,0.4575,2.47,0.1947,1.409,0.1487,0.954,3.723,4.117,3.023,4.23,2.541,2.293,2.004,8,C57BL6J-638850.54
1.01813383610258e+18,2.88045474500388,7.93424764128557,10.2,5.074,4.37,9.945,3.982,5.754,9.36,0.3616,3.6,4.637,3.559,0.11707,3.215,3.205,0,0.4585,0,0.332,2.262,0,0.962,0.212,0.604,3.58,4.477,2.178,4.47,1.596,2.568,1.751,6.258,C57BL6J-638850.54
1.01813383620259e+18,2.58430057145392,7.54269089823068,10.2,8.41,0.3337,8.875,0.1469,7.594,9.266,0.7,4.85,5.223,4.086,0.968,3.266,0.2317,0,0.261,0.1273,1.441,4.14,1.247,1.433,0.05325,1.616,3.143,3.824,2.635,3.248,6.668,0.321,3.7,7.992,C57BL6J-638850.54
1.01813383620259e+18,2.48133126780404,7.7640479619187,10.2,7.438,1.561,8.2,1.564,5.684,8.95,0.4387,4.73,5.273,4.504,0.3826,2.338,2.383,0,0.2463,0.07477,0.738,3.057,0.517,1.49,0.1892,1.337,3.908,4.484,4.152,4.07,3.822,1.194,2.54,7.508,C57BL6J-638850.54
1.01813383620221e+18,4.11346111978996,7.59690469451674,10.2,7.832,1.003,6.273,0.7134,4.625,6.117,0.7725,4.984,7.375,2.537,0.8633,4.184,0.4443,0.002827,0.792,0.0769,1.352,5.92,0.891,1.487,0.1026,0.9697,3.113,4.266,1.626,1.625,6.727,0.2166,3.492,4.09,C57BL6J-638850.54
1.0181338361022e+18,4.03823949369299,8.01642852366397,10.2,8.055,0.6724,8.55,0.924,7.77,9.086,0.2935,5.43,5.895,3.719,0.4033,3.355,4.01,0,1.024,0.10626,0.6196,3.828,0.4302,1.445,0.2764,0.9316,2.926,4.094,2.484,2.252,3.117,0.3662,3.973,8.13,C57BL6J-638850.54
1.01813383610221e+18,4.02569494937249,7.61590980876499,10.2,8.164,0.648,7.527,0.532,4.582,8.92,1.284,4.78,5.59,4.223,1.026,2.812,0.4478,0.001365,1.072,0.05362,2.139,4.664,0.3362,1.022,0,1.118,3.377,6,3.678,3.283,7.906,0.485,4.25,6.957,C57BL6J-638850.54
1.01813383610202e+18,4.29049568599281,7.65020016332628,10.2,7.938,0.855,9.14,0.879,7.438,8.836,0.3416,4.99,5.234,3.857,0.5703,4.09,3.172,0.0679,1.106,0.2177,0.9297,5.246,0.9565,2.06,0.482,1.523,3.111,4.133,2.268,3.621,5.41,0.813,4.87,7.754,C57BL6J-638850.54
1.01813383610258e+18,2.88675464829429,8.12598856194554,10.2,8.195,0.337,8.695,0.4646,6.14,9.28,1.509,4.79,5.805,4.992,1.133,1.902,0.4846,0.0248,0.696,0.0977,1.988,3.562,0.948,1.205,0.09064,1.293,3.432,5.52,4.105,4.016,7.344,0.4373,4.56,8.13,C57BL6J-638850.54
1.01813383620259e+18,2.59238785148037,7.54483684703225,10.2,8.375,0.3455,9.29,0.2766,6.555,9.414,0.971,4.53,5.082,4.395,0.913,2.514,0.4023,0.02203,0.2693,0.11096,1.703,3.6,1.591,1.664,0.08105,1.899,3.465,3.873,3.037,4.04,6.57,0.4436,3.531,7.715,C57BL6J-638850.54
1.01813383610257e+18,3.3257699579741,8.04661503564338,10.2,6.367,2.734,9.31,2.785,3.37,9.164,1.915,4.504,4.85,4.47,0.987,2.844,1.602,0,0.6333,0.0881,1.453,4.023,0.05286,1.696,0.0822,1.468,3.715,5.863,2.768,4.457,7.168,1.848,3.691,6.242,C57BL6J-638850.54
1.01813383610221e+18,3.86257505945745,7.88759993591389,10.2,7.848,0.7617,9.44,0.961,7.848,9.22,0.3542,4.953,4.945,3.686,0.2137,4.113,4.098,0,0.804,0.1337,0.8525,4.312,0.899,1.894,0.4573,1.39,3.404,4.535,1.983,3.36,4.973,0.954,3.941,7.82,C57BL6J-638850.54
1.01813383620259e+18,2.55100770591923,7.76875511663377,10.2,8.1,0.7905,8.984,0.8223,6.797,8.95,0.637,4.477,5.242,4.543,0.29,2.494,1.555,0.02203,0.1451,0.12396,1.165,3.352,0.8066,3.115,0.2223,2.508,3.955,4.1,3.615,4.324,6.625,0.714,3.475,7.867,C57BL6J-638850.54
1.0181338361026e+18,2.51750780899398,7.78882399597707,10.2,7.457,1.567,10.805,1.543,0.538,4.215,0.3655,1.568,2.145,9.05,0.2827,0.812,1.705,0.02203,0.1669,0.02966,0.8984,2.23,0.4104,1.522,0.1678,1.366,7.023,3.906,1.689,6.562,3.582,1.117,2.17,0.4958,C57BL6J-638850.54
1.01813383610258e+18,2.66316959642269,7.91417735436298,10.2,5.996,3.58,9.22,3.396,7.664,9.35,0.3667,5.062,5.145,4.277,0.3223,3.158,2.002,0.0235,0.1909,0.0949,0.4417,2.416,0.2119,1.051,0.1664,0.781,3.416,4.83,2.752,3.613,2.143,2.002,2.16,8.09,C57BL6J-638850.54
1.01813383620259e+18,2.49037752028322,7.7754655186813,10.2,8.2,0.6426,9.06,0.4897,4.152,8.8,1.011,3.773,4.6,3.846,0.1892,3.02,0.525,0.02203,0.471,0.04974,1.541,4.23,0.8696,1.848,0.05325,1.52,3.383,4.957,2.748,4.105,6.934,0.3923,3.71,6.453,C57BL6J-638850.54
1.01813383620259e+18,2.56962553363723,7.51404676140261,10.2,7.69,0.636,7.402,0.91,5.266,9.305,1.439,4.508,6.355,4.008,0.7393,1.733,0.573,0.00277,0.7646,0.1638,1.674,4.54,0.9375,0.7905,0.06174,0.964,3.027,5.29,4.285,3.06,7.33,0.563,4.656,7.613,C57BL6J-638850.54
1.01813383610258e+18,2.87441878508124,8.12250882537476,10.2,8.18,0.2382,9.37,0.423,5.895,9.24,1.016,4.13,5.21,4.793,0.6895,2.006,0.5176,0.02339,0.557,0.0864,1.821,3.47,0.8784,1.29,0.05325,1.3125,3.486,4.824,3.617,4.27,7.188,0.739,3.71,7.742,C57BL6J-638850.54
1.01813383620276e+18,2.50748286582252,7.84617818810048,10.2,4.938,4.312,9.38,4.58,4.547,8.65,2.244,4.074,4.523,4.8,0.1635,2.137,3.572,0.0235,0.2178,0.02202,0.585,4.523,0.2932,2.877,0.3345,1.953,4.133,5.44,3.656,5.11,5.953,3.402,3.14,6.945,C57BL6J-638850.54
1.01813383610258e+18,2.56487031284967,7.79525460364298,10.2,7.44,1.577,9.45,1.475,5.63,9.31,0.604,4.523,5.26,5.215,0.419,2.031,2.703,0.02203,0.2673,0.0949,0.6646,2.535,0.5557,1.48,0.1808,1.202,4.32,3.713,3.447,4.96,3.248,1.283,2.086,7.582,C57BL6J-638850.54
1.01813383620276e+18,2.4793286295689,7.88921461445432,10.2,7.68,1.167,8.87,1.278,6.875,9.19,0.5938,5.06,5.47,5.01,0.689,2.549,2.791,0.04553,0.3918,0.1065,0.8076,4.21,0.6797,1.879,0.3472,1.097,3.727,5.742,3.576,4.242,5.746,1.257,3.346,8.09,C57BL6J-638850.54
1.01813383620259e+18,2.59590888945256,7.51556750213601,10.2,8.234,0.2705,7.41,0.3801,6.43,9.19,1.594,4.92,6.47,4.68,0.9717,2.191,0.278,0.02339,0.4507,0.1093,1.7705,3.465,1.658,1.12,0.09656,1.527,3.71,4.504,4.18,3.08,6.543,0.4976,4.27,7.96,C57BL6J-638850.54
1.0181338361022e+18,4.09568957283333,7.78210682728873,10.2,8.03,0.6143,8.66,0.662,7.164,8.91,0.8047,5.117,5.52,3.691,0.645,3.922,0.9414,0,0.583,0.10187,1.427,4.547,0.9937,1.447,0.0842,1.365,3.643,4.523,2.945,3.535,6.28,0.3135,3.602,7.586,C57BL6J-638850.54
1.0181338361022e+18,4.22129467652324,7.63298552690912,10.2,5.797,2.963,8.91,2.957,5.883,8.945,0.3965,2.803,4.97,2.707,0.1979,3.75,4.07,0,1.027,0,0.3064,4.215,0.257,0.699,0.2551,0.821,2.709,4.984,1.693,3.146,2.605,1.542,3.027,5.82,C57BL6J-638850.54
1.0181338361022e+18,4.2577149471662,7.66848536625056,10.2,7.87,1.038,9.32,1.007,7.285,8.86,0.8184,4.996,5.254,2.977,0.4568,3.904,1.798,0.04865,0.3608,0.219,1.085,3.994,0.9673,2.63,0.3188,1.767,3.504,4.04,1.824,3.83,5.97,0.656,3.98,7.516,C57BL6J-638850.54
1.01813383610239e+18,3.6686939244923,8.09694597806054,10.2,7.074,2.088,9.05,2.02,7.707,9.29,1.227,5.1,5.246,4.27,0.4663,3.176,3.865,0,0.3638,0.08594,0.8384,3.662,0.5693,2.182,0.2527,1.281,3.402,4.875,2.822,3.352,4.14,1.631,2.7,8.11,C57BL6J-638850.54
1.01813383610259e+18,2.46537844053319,7.60629101440275,10.2,8.22,0.516,9.75,0.475,6.59,9.34,0.649,4.785,4.914,4.586,0.264,2.799,0.872,0.02203,0.1835,0.1774,1.359,2.582,0.6406,2.82,0.02548,2.465,4.434,3.02,2.834,4.887,6.473,0.417,3.174,7.71,C57BL6J-638850.54
1.01813383620221e+18,4.11875764563364,7.74271459737221,10.2,7.04,2.562,9.41,2.488,6.723,9.01,0.4734,4.1,5.7,3.143,0.0898,4.504,3.803,0,0.7207,0.03123,0.6436,3.506,0.186,1.231,0.3228,0.606,3.463,5.195,1.282,3.215,1.827,1.89,2.506,6.234,C57BL6J-638850.54
1.01813383610258e+18,2.81657993927821,8.14283173491128,10.2,8.06,0.3604,7.87,0.555,5.707,9.37,1.507,4.543,6.125,4.266,0.9263,2.12,0.498,0.00277,0.9146,0.0723,1.74,4.254,0.803,0.9277,0.09064,1,2.992,5.594,3.898,3.043,7.242,0.4094,4.73,7.766,C57BL6J-638850.54
1.01813383610259e+18,2.55780551261528,7.53458714651654,10.2,8.4,0.378,8.4,0.3865,7.062,9.29,1.312,5.11,5.992,4.637,0.87,2.33,0.431,0.02339,0.4155,0.108,1.685,3.701,1.692,1.896,0.05325,1.972,3.6,4.72,3.71,3.525,6.78,0.4216,3.766,8.18,C57BL6J-638850.54
1.0181338361026e+18,2.54185294428435,7.79770853437817,10.2,5.7,3.34,9.45,3.285,5.625,8.89,0.834,4.113,4.688,4.363,0.03552,2.502,2.375,0,0.1766,0,0.801,2.562,0.3188,1.55,0.2207,1.001,4.176,4.48,3.242,4.69,3.473,1.701,2.498,7.08,C57BL6J-638850.54
1.01813383610276e+18,2.54135168714347,7.84807572404541,10.2,3.389,6.05,9.195,5.73,5.574,9.14,0.543,4.4,5.227,5.188,0,1.866,2.756,0,0.0999,0,0.166,2.037,0.02708,0.9775,0.02548,0.439,3.926,5,3.809,4.605,1.66,3.34,2.574,7.63,C57BL6J-638850.54
1.01813383610276e+18,2.58407883841814,7.91346211943934,10.2,7.664,0.6187,8.984,0.766,7.73,9.31,0.1808,5.047,5.22,4.234,0.634,3.723,3.252,0,0.7793,0.1019,0.693,4.12,0.7256,1.544,0.5254,1.366,3.291,4.156,2.494,3.418,5.043,1.03,3.986,8.07,C57BL6J-638850.54
1.0181356141022e+18,3.83050318756936,7.89634258220056,10.4,8.43,0.2323,9.37,0.2954,7.336,9.41,1.149,4.945,5.18,4.45,0.939,3.035,0.2429,0.02339,0.5024,0.108,1.655,4.234,1.861,1.809,0.02777,1.999,3.63,4.438,2.918,3.902,7.094,0.2869,3.69,7.973,C57BL6J-638850.55
1.01813561410221e+18,3.52555559355589,7.97102302256231,10.4,8.44,0.2698,9.33,0.3538,7.53,9.29,1.12,5.57,5.465,4.234,0.993,3.85,0.2217,0.001365,0.4104,0.1109,1.399,4.34,2.023,2.082,0,2.2,4.125,4.535,2.188,4.152,6.77,0.3713,3.654,7.94,C57BL6J-638850.55
1.01813561410238e+18,3.29361851166196,8.20183696035597,10.4,8.25,0.3462,9.48,0.5024,5.69,9.24,1.221,4.496,5.16,5.047,1.128,2.05,0.5825,0.02339,0.655,0.1113,1.878,3.943,1.12,1.509,0.05325,1.439,3.887,5.39,3.607,4.754,7.477,0.4966,4.25,7.715,C57BL6J-638850.55
1.01813561410221e+18,3.49745956420276,7.99079052109181,10.4,8.445,0.3083,8.766,0.2659,6.95,9.34,1.334,5.26,5.68,4.582,1.098,2.686,0.2646,0.02339,0.4792,0.1177,1.393,3.97,1.753,1.738,0.02777,2.057,3.637,4.51,3.51,4.094,6.984,0.7554,3.885,8.2,C57BL6J-638850.55
1.01813561410239e+18,3.30449539510649,8.17037450809342,10.4,8.26,0.504,9.12,0.6626,4.61,9.13,1.252,4.434,4.996,4.656,0.5176,1.959,0.8125,0.04773,0.556,0.1461,1.874,3.604,1.071,1.985,0.07245,1.755,4.074,4.93,3.408,4.61,7.152,0.4734,3.938,7.156,C57BL6J-638850.55
1.0181356141024e+18,2.83680944534934,7.81799818861682,10.4,8.016,0.8726,9.336,0.778,7.35,9.34,0.415,4.91,4.88,4.426,0.2659,3.273,1.496,0.02432,0.1114,0.14,0.9614,2.48,0.4644,2.625,0.128,2.074,3.691,3.152,2.775,4.01,4.992,0.605,2.584,7.984,C57BL6J-638850.55
1.0181356141022e+18,3.51168612467634,8.01248408234926,10.4,8.44,0.2544,8.64,0.3337,7.79,9.22,1.029,5.46,5.95,4.13,0.8076,3.15,0.1941,0,0.2756,0.05756,1.418,3.865,2.145,2.129,0.001623,2.064,3.424,4.176,3.13,3.082,6.363,0.3945,3.48,8.45,C57BL6J-638850.55
1.0181356142024e+18,2.70844767289342,7.63362173558138,10.4,8.28,0.4575,9.53,0.586,5.633,9.11,1.256,4.48,4.965,5.094,0.831,2.148,0.551,0.02339,0.5493,0.12354,1.925,3.568,1.1045,1.901,0.05325,1.778,4.234,4.973,3.535,4.977,7.258,0.4167,3.885,7.59,C57BL6J-638850.55
1.01813561410221e+18,3.51834424242345,7.96017301844514,10.4,8.305,0.3025,9.484,0.3035,6.7,9.27,1.102,4.754,4.97,4.504,0.8555,2.771,0.5557,0.02339,0.5527,0.08594,1.582,4.41,1.415,1.46,0.08105,1.624,3.512,4.652,2.871,4.082,7.09,0.3591,4.11,7.703,C57BL6J-638850.55
1.0181356141024e+18,2.72458705891032,7.63325859518089,10.4,8.3,0.2996,9.21,0.4204,5.332,9.36,1.231,4.53,5.426,5.13,1.102,1.727,0.4397,0.02339,0.69,0.11707,1.962,3.73,1.028,1.106,0.0294,1.517,3.883,5.51,3.98,4.58,7.676,0.586,4.42,7.63,C57BL6J-638850.55
1.0181356141022e+18,3.50321722508536,8.00321872480819,10.4,8.47,0.291,8.97,0.1874,7.57,9.32,1.11,4.97,5.56,4.29,0.9404,3.033,0.3757,0,0.2812,0.1143,1.668,4.234,1.9375,1.868,0.05554,1.943,3.344,4.1,3.105,3.31,6.676,0.1503,3.604,8.14,C57BL6J-638850.55
1.0181356141022e+18,3.51557398385322,8.09901021582114,10.4,8.04,0.6284,9.36,0.7783,6.527,9.45,1.396,5.203,5.44,4.27,0.8467,3.238,0.7476,0.001365,0.5186,0.0859,1.44,4.605,1.266,2.107,0.10394,1.628,3.908,4.902,2.666,4.17,6.99,0.4858,3.957,7.6,C57BL6J-638850.55
1.01813561410221e+18,3.53231475211736,7.99187024190996,10.4,8.164,0.1732,9.195,0.4758,5.414,9.08,0.85,4.504,4.895,4.39,0.857,2.908,0.505,0.02339,0.814,0.1261,1.447,5.203,1.079,1.018,0.02777,1.14,3.24,5.527,2.992,4.043,7.707,0.4949,4.43,7.254,C57BL6J-638850.55
1.0181356141022e+18,3.54012064700005,8.02067290570256,10.4,8.08,0.3,9.6,0.5215,4.19,8.84,1.082,4.055,4.477,4.645,0.568,2.656,0.535,0.02339,0.763,0.082,1.7705,4.13,0.859,1.347,0.08105,1.224,3.596,5.223,2.932,4.74,7.145,0.5547,3.805,6.89,C57BL6J-638850.55
